"","new2kid","sr_100_2000","sr_100_2031"
"41273",141278,21,20
"41274",141279,21,21
"41275",141280,19,19
"41276",141281,20,20
"41277",141282,19,19
"41278",141283,22,22
"41279",141284,20,20
"41280",141285,20,20
"41281",141286,20,20
"41282",141287,20,20
"41283",141288,19,19
"41284",141289,19,19
"41285",141290,18,18
"41286",141291,19,19
"41287",141292,19,19
"41288",141293,20,20
"41289",141294,19,19
"41290",141295,20,20
"41291",141296,20,19
"41292",141297,19,19
"41293",141298,19,19
"41294",141299,20,20
"41295",141300,19,19
"41296",141301,19,19
"41297",141302,18,18
"41298",141303,20,20
"41299",141304,20,20
"41300",141305,21,21
"41301",141306,20,20
"41302",141307,18,18
"41303",141308,18,18
"41304",141309,18,18
"41305",141310,18,18
"41306",141311,18,18
"41307",141312,19,19
"41308",141313,19,19
"41309",141314,20,20
"41310",141315,19,19
"41311",141316,18,18
"41312",141317,19,19
"41313",141318,19,19
"41314",141319,19,19
"41315",141320,20,20
"41316",141321,19,19
"41317",141322,20,20
"41318",141323,20,20
"41319",141324,19,19
"41320",141325,20,20
"41321",141326,21,21
"41322",141327,18,18
"41323",141328,23,23
"41324",141329,20,20
"41325",141330,21,21
"41326",141331,21,21
"41327",141332,21,20
"41328",141333,0,0
"41329",141334,0,0
"41330",141335,0,0
"41331",141336,0,0
"41332",141606,0,0
"41333",141626,0,0
"41334",141627,0,0
"41335",141629,0,0
"41336",141630,0,0
"41337",141635,0,0
"41338",141636,0,0
"41339",141637,0,0
"41340",141638,0,0
"41341",141639,0,0
"41342",141640,0,0
"41343",141641,0,0
"41344",141642,0,0
"41345",141643,34,34
"41346",141644,27,27
"41347",141645,0,0
"41348",141743,0,0
"41349",141744,0,0
"41350",141748,0,0
"41351",141749,27,27
"41352",141750,28,28
"41353",141751,30,30
"41354",141752,32,32
"41355",141753,34,34
"41356",141754,29,29
"41357",141755,28,28
"41358",141756,26,25
"41359",141757,24,23
"41360",141758,25,25
"41361",141759,26,26
"41362",141760,20,20
"41363",141761,20,20
"41364",141762,20,20
"41365",141763,22,22
"41366",141764,23,23
"41367",141765,23,23
"41368",141766,21,21
"41369",141767,23,23
"41370",141768,25,25
"41371",141769,25,25
"41372",141770,23,23
"41373",141771,23,23
"41374",141772,21,21
"41375",141773,23,23
"41376",141774,22,22
"41377",141775,22,22
"41378",141776,22,22
"41379",141777,21,21
"41380",141778,21,21
"41381",141779,21,21
"41382",141780,23,23
"41383",141781,22,22
"41384",141782,23,23
"41385",141783,28,28
"41386",141784,24,24
"41387",141785,22,22
"41388",141786,21,21
"41389",141787,20,20
"41390",141788,19,19
"41391",141789,22,22
"41392",141790,20,20
"41393",141791,20,20
"41394",141792,19,19
"41395",141793,19,19
"41396",141794,18,18
"41397",141795,18,18
"41398",141796,18,18
"41399",141797,18,18
"41400",141798,21,21
"41401",141799,23,23
"41402",141800,19,19
"41403",141801,20,20
"41404",141802,20,20
"41405",141803,22,22
"41406",141804,19,19
"41407",141805,19,19
"41408",141806,18,18
"41409",141807,20,20
"41410",141808,21,21
"41411",141809,21,21
"41412",141810,20,20
"41413",141811,20,20
"41414",141812,20,20
"41415",141813,21,21
"41416",141814,19,19
"41417",141815,21,21
"41418",141816,21,21
"41419",141817,18,18
"41420",141818,18,18
"41421",141819,19,19
"41422",141820,19,19
"41423",141821,21,21
"41424",141822,20,20
"41425",141823,22,22
"41426",141824,21,21
"41427",141825,23,23
"41428",141826,19,19
"41429",141827,18,18
"41430",141828,19,19
"41431",141829,21,21
"41432",141830,20,20
"41433",141831,18,18
"41434",141832,19,19
"41435",141833,20,20
"41436",141834,21,21
"41437",141835,24,24
"41438",141836,23,23
"41439",141837,21,21
"41440",141838,20,20
"41441",141839,18,17
"41442",141840,18,17
"41443",141841,20,20
"41444",141842,18,18
"41445",141843,18,18
"41446",141844,19,19
"41447",141845,18,18
"41448",141846,17,17
"41449",141847,20,20
"41450",141848,20,20
"41451",141849,18,18
"41452",141850,19,19
"41453",141851,19,19
"41454",141852,20,20
"41455",141853,20,20
"41456",141854,20,20
"41457",141855,19,19
"41458",141856,19,19
"41459",141857,19,19
"41460",141858,19,20
"41461",141859,19,19
"41462",141860,23,23
"41463",141861,26,26
"41464",141862,22,22
"41465",141863,31,31
"41466",141864,21,21
"41467",141865,20,20
"41468",141866,16,16
"41469",141867,18,17
"41470",141868,16,15
"41471",141869,19,19
"41472",141870,18,18
"41473",141871,23,23
"41474",141872,23,23
"41475",141873,23,23
"41476",141874,20,20
"41477",141875,22,22
"41478",141876,20,20
"41479",141877,22,22
"41480",141878,21,21
"41481",141879,22,22
"41482",141880,23,23
"41483",141881,20,20
"41484",141882,21,21
"41485",141883,19,19
"41486",141884,21,21
"41487",141885,21,22
"41488",141886,19,20
"41489",141887,20,20
"41490",141888,25,25
"41491",141889,24,24
"41492",141890,26,26
"41493",141891,24,24
"41494",141892,20,19
"41495",141893,20,19
"41496",141894,18,18
"41497",141895,20,18
"41498",141896,20,19
"41499",141897,26,26
"41500",141898,26,26
"41501",141899,22,22
"41502",141900,20,20
"41503",141901,26,26
"41504",141902,22,22
"41505",141903,27,27
"41506",141904,24,25
"41507",141905,22,22
"41508",141906,22,22
"41509",141907,29,29
"41510",141908,27,27
"41511",141909,21,21
"41512",141910,23,23
"41513",141911,26,26
"41514",141912,27,27
"41515",141913,26,26
"41516",141914,28,29
"41517",141915,25,25
"41518",141916,23,24
"41519",141917,18,18
"41520",141918,20,20
"41521",141919,19,19
"41522",141920,19,19
"41523",141921,20,20
"41524",141922,19,19
"41525",141923,20,20
"41526",141924,20,20
"41527",141925,19,19
"41528",141926,19,19
"41529",141927,19,19
"41530",141928,20,19
"41531",141929,20,20
"41532",141930,18,18
"41533",141931,20,20
"41534",141932,19,19
"41535",141933,20,20
"41536",141934,19,19
"41537",141935,21,21
"41538",141936,20,20
"41539",141937,19,19
"41540",141938,20,20
"41541",141939,21,21
"41542",141940,20,20
"41543",141941,20,20
"41544",141942,20,20
"41545",141943,20,20
"41546",141944,19,19
"41547",141945,19,19
"41548",141946,19,18
"41549",141947,19,19
"41550",141948,20,20
"41551",141949,20,20
"41552",141950,19,19
"41553",141951,18,18
"41554",141952,18,18
"41555",141953,18,18
"41556",141954,19,19
"41557",141955,19,19
"41558",141956,22,22
"41559",141957,18,18
"41560",141958,21,21
"41561",141959,17,17
"41562",141960,19,19
"41563",141961,19,19
"41564",141962,20,20
"41565",141963,20,20
"41566",141964,19,19
"41567",141965,19,19
"41568",141966,19,19
"41569",141967,19,19
"41570",141968,19,19
"41571",141969,20,20
"41572",141970,20,20
"41573",141971,20,20
"41574",141972,19,19
"41575",141973,19,19
"41576",141974,19,19
"41577",141975,20,20
"41578",141976,22,22
"41579",141977,18,18
"41580",141978,20,20
"41581",141979,21,21
"41582",141980,21,21
"41583",141981,20,20
"41584",141982,0,0
"41585",141983,0,0
"41586",142256,0,0
"41587",142257,0,0
"41588",142258,0,0
"41589",142261,0,0
"41590",142274,0,0
"41591",142275,0,0
"41592",142276,0,0
"41593",142277,0,0
"41594",142278,0,0
"41595",142279,0,0
"41596",142280,0,0
"41597",142281,0,0
"41598",142282,0,0
"41599",142283,0,0
"41600",142284,0,0
"41601",142285,0,0
"41602",142292,0,0
"41603",142293,0,0
"41604",142294,0,0
"41605",142295,0,0
"41606",142296,0,0
"41607",142392,0,0
"41608",142393,0,0
"41609",142394,0,0
"41610",142395,0,0
"41611",142398,0,0
"41612",142399,27,27
"41613",142400,26,26
"41614",142401,30,30
"41615",142402,34,34
"41616",142403,32,32
"41617",142404,0,0
"41618",142405,0,0
"41619",142406,0,0
"41620",142407,19,19
"41621",142408,26,25
"41622",142409,26,26
"41623",142410,22,22
"41624",142411,24,24
"41625",142412,24,24
"41626",142413,20,20
"41627",142414,25,25
"41628",142415,25,25
"41629",142416,24,24
"41630",142417,22,22
"41631",142418,21,21
"41632",142419,25,25
"41633",142420,23,23
"41634",142421,27,27
"41635",142422,26,26
"41636",142423,24,24
"41637",142424,22,22
"41638",142425,21,21
"41639",142426,22,22
"41640",142427,22,22
"41641",142428,23,23
"41642",142429,22,22
"41643",142430,22,22
"41644",142431,20,20
"41645",142432,23,23
"41646",142433,26,26
"41647",142434,22,22
"41648",142435,21,21
"41649",142436,22,22
"41650",142437,19,19
"41651",142438,19,19
"41652",142439,21,21
"41653",142440,21,21
"41654",142441,20,20
"41655",142442,19,19
"41656",142443,19,19
"41657",142444,19,20
"41658",142445,19,19
"41659",142446,18,18
"41660",142447,19,19
"41661",142448,19,19
"41662",142449,21,21
"41663",142450,21,21
"41664",142451,24,24
"41665",142452,26,26
"41666",142453,23,23
"41667",142454,19,19
"41668",142455,21,21
"41669",142456,22,22
"41670",142457,21,21
"41671",142458,19,19
"41672",142459,22,22
"41673",142460,23,23
"41674",142461,20,20
"41675",142462,19,19
"41676",142463,19,19
"41677",142464,20,20
"41678",142465,20,20
"41679",142466,21,21
"41680",142467,19,19
"41681",142468,18,18
"41682",142469,18,18
"41683",142470,20,20
"41684",142471,20,20
"41685",142472,19,19
"41686",142473,23,23
"41687",142474,21,21
"41688",142475,20,20
"41689",142476,19,19
"41690",142477,18,18
"41691",142478,19,19
"41692",142479,21,21
"41693",142480,21,21
"41694",142481,22,22
"41695",142482,20,20
"41696",142483,19,19
"41697",142484,19,19
"41698",142485,24,24
"41699",142486,25,25
"41700",142487,23,23
"41701",142488,24,24
"41702",142489,22,22
"41703",142490,20,20
"41704",142491,19,19
"41705",142492,19,19
"41706",142493,18,18
"41707",142494,18,18
"41708",142495,19,19
"41709",142496,18,18
"41710",142497,19,19
"41711",142498,19,19
"41712",142499,19,19
"41713",142500,19,19
"41714",142501,20,20
"41715",142502,18,18
"41716",142503,19,19
"41717",142504,20,20
"41718",142505,21,21
"41719",142506,20,20
"41720",142507,19,19
"41721",142508,21,21
"41722",142509,22,22
"41723",142510,20,20
"41724",142511,21,21
"41725",142512,22,22
"41726",142513,25,24
"41727",142514,20,20
"41728",142515,19,19
"41729",142516,18,18
"41730",142517,19,19
"41731",142518,19,19
"41732",142519,19,19
"41733",142520,19,19
"41734",142521,22,22
"41735",142522,20,19
"41736",142523,23,23
"41737",142524,26,26
"41738",142525,20,20
"41739",142526,20,20
"41740",142527,22,22
"41741",142528,19,19
"41742",142529,21,21
"41743",142530,23,23
"41744",142531,21,21
"41745",142532,18,18
"41746",142533,18,18
"41747",142534,19,20
"41748",142535,19,19
"41749",142536,18,18
"41750",142537,19,19
"41751",142538,23,23
"41752",142539,24,24
"41753",142540,26,26
"41754",142541,23,23
"41755",142542,20,19
"41756",142543,22,21
"41757",142544,20,18
"41758",142545,18,17
"41759",142546,23,23
"41760",142547,28,28
"41761",142548,25,25
"41762",142549,26,26
"41763",142550,22,22
"41764",142551,22,22
"41765",142552,24,24
"41766",142553,24,24
"41767",142554,22,22
"41768",142555,21,21
"41769",142556,22,22
"41770",142557,22,22
"41771",142558,22,22
"41772",142559,21,21
"41773",142560,23,23
"41774",142561,23,24
"41775",142562,27,27
"41776",142563,27,27
"41777",142564,29,28
"41778",142565,20,20
"41779",142566,22,22
"41780",142567,21,21
"41781",142568,19,19
"41782",142569,20,20
"41783",142570,17,17
"41784",142571,20,20
"41785",142572,17,17
"41786",142573,20,20
"41787",142574,19,20
"41788",142575,19,19
"41789",142576,19,19
"41790",142577,21,21
"41791",142578,19,19
"41792",142579,18,18
"41793",142580,18,18
"41794",142581,18,18
"41795",142582,19,19
"41796",142583,20,21
"41797",142584,20,20
"41798",142585,19,19
"41799",142586,19,19
"41800",142587,19,19
"41801",142588,21,21
"41802",142589,21,21
"41803",142590,20,20
"41804",142591,21,21
"41805",142592,20,20
"41806",142593,19,19
"41807",142594,19,19
"41808",142595,21,21
"41809",142596,20,20
"41810",142597,19,19
"41811",142598,19,19
"41812",142599,19,19
"41813",142600,19,19
"41814",142601,19,19
"41815",142602,18,18
"41816",142603,18,18
"41817",142604,18,18
"41818",142605,21,21
"41819",142606,19,19
"41820",142607,19,19
"41821",142608,18,18
"41822",142609,18,18
"41823",142610,18,18
"41824",142611,18,18
"41825",142612,19,19
"41826",142613,21,21
"41827",142614,20,20
"41828",142615,18,18
"41829",142616,19,19
"41830",142617,18,18
"41831",142618,20,20
"41832",142619,22,22
"41833",142620,20,20
"41834",142621,18,18
"41835",142622,19,19
"41836",142623,19,19
"41837",142624,19,19
"41838",142625,20,20
"41839",142626,21,21
"41840",142627,18,18
"41841",142628,19,19
"41842",142629,0,0
"41843",142630,0,0
"41844",142631,0,0
"41845",142632,0,0
"41846",142906,0,0
"41847",142907,0,0
"41848",142908,0,0
"41849",142909,0,0
"41850",142910,0,0
"41851",142911,0,0
"41852",142912,0,0
"41853",142913,0,0
"41854",142914,0,0
"41855",142915,0,0
"41856",142924,0,0
"41857",142925,21,21
"41858",142926,19,19
"41859",142927,21,21
"41860",142928,29,29
"41861",142929,29,29
"41862",142930,22,22
"41863",142931,0,0
"41864",142933,0,0
"41865",142934,28,28
"41866",142935,0,0
"41867",142936,0,0
"41868",143041,0,0
"41869",143042,0,0
"41870",143043,27,27
"41871",143044,24,24
"41872",143045,0,0
"41873",143048,0,0
"41874",143049,0,0
"41875",143050,30,30
"41876",143051,33,33
"41877",143052,33,33
"41878",143053,0,0
"41879",143054,0,0
"41880",143056,0,0
"41881",143057,21,21
"41882",143058,24,22
"41883",143059,27,27
"41884",143060,23,23
"41885",143061,24,24
"41886",143062,26,26
"41887",143063,21,21
"41888",143064,26,26
"41889",143065,24,24
"41890",143066,21,21
"41891",143067,24,24
"41892",143068,21,21
"41893",143069,20,20
"41894",143070,24,24
"41895",143071,26,26
"41896",143072,26,26
"41897",143073,26,26
"41898",143074,22,22
"41899",143075,21,21
"41900",143076,20,20
"41901",143077,21,21
"41902",143078,20,20
"41903",143079,23,23
"41904",143080,22,22
"41905",143081,21,21
"41906",143082,23,23
"41907",143083,25,25
"41908",143084,22,22
"41909",143085,24,24
"41910",143086,24,24
"41911",143087,24,24
"41912",143088,20,20
"41913",143089,19,19
"41914",143090,20,20
"41915",143091,20,20
"41916",143092,19,19
"41917",143093,20,20
"41918",143094,20,20
"41919",143095,19,19
"41920",143096,19,19
"41921",143097,18,18
"41922",143098,19,19
"41923",143099,21,21
"41924",143100,21,21
"41925",143101,23,23
"41926",143102,23,23
"41927",143103,19,19
"41928",143104,20,20
"41929",143105,19,19
"41930",143106,21,21
"41931",143107,20,20
"41932",143108,21,21
"41933",143109,23,23
"41934",143110,22,22
"41935",143111,20,20
"41936",143112,19,19
"41937",143113,19,19
"41938",143114,19,19
"41939",143115,21,21
"41940",143116,20,20
"41941",143117,18,18
"41942",143118,20,20
"41943",143119,20,20
"41944",143120,20,20
"41945",143121,21,21
"41946",143122,19,19
"41947",143123,21,21
"41948",143124,19,19
"41949",143125,22,22
"41950",143126,19,19
"41951",143127,18,18
"41952",143128,19,19
"41953",143129,19,19
"41954",143130,19,19
"41955",143131,19,19
"41956",143132,21,21
"41957",143133,19,19
"41958",143134,19,19
"41959",143135,22,22
"41960",143136,22,22
"41961",143137,22,22
"41962",143138,24,24
"41963",143139,23,23
"41964",143140,19,19
"41965",143141,19,19
"41966",143142,19,19
"41967",143143,19,19
"41968",143144,20,20
"41969",143145,21,21
"41970",143146,19,19
"41971",143147,20,20
"41972",143148,21,21
"41973",143149,19,19
"41974",143150,20,20
"41975",143151,20,20
"41976",143152,20,20
"41977",143153,19,19
"41978",143154,20,20
"41979",143155,20,20
"41980",143156,21,21
"41981",143157,19,19
"41982",143158,21,21
"41983",143159,21,21
"41984",143160,20,20
"41985",143161,18,18
"41986",143162,19,19
"41987",143163,25,25
"41988",143164,20,20
"41989",143165,20,20
"41990",143166,21,21
"41991",143167,19,19
"41992",143168,20,20
"41993",143169,20,20
"41994",143170,23,23
"41995",143171,26,26
"41996",143172,21,21
"41997",143173,19,19
"41998",143174,19,19
"41999",143175,20,20
"42000",143176,24,25
"42001",143177,20,20
"42002",143178,24,24
"42003",143179,24,24
"42004",143180,21,21
"42005",143181,22,22
"42006",143182,19,19
"42007",143183,19,19
"42008",143184,20,20
"42009",143185,21,21
"42010",143186,20,20
"42011",143187,22,22
"42012",143188,22,22
"42013",143189,25,25
"42014",143190,23,23
"42015",143191,23,24
"42016",143192,21,21
"42017",143193,18,18
"42018",143194,22,21
"42019",143195,22,20
"42020",143196,18,16
"42021",143197,20,20
"42022",143198,22,22
"42023",143199,22,22
"42024",143200,23,23
"42025",143201,24,24
"42026",143202,22,22
"42027",143203,25,25
"42028",143204,21,21
"42029",143205,21,21
"42030",143206,21,21
"42031",143207,21,21
"42032",143208,23,23
"42033",143209,22,22
"42034",143210,24,24
"42035",143211,22,21
"42036",143212,26,26
"42037",143213,26,26
"42038",143214,24,24
"42039",143215,22,22
"42040",143216,22,22
"42041",143217,23,23
"42042",143218,20,20
"42043",143219,19,19
"42044",143220,22,22
"42045",143221,23,23
"42046",143222,17,17
"42047",143223,20,20
"42048",143224,19,19
"42049",143225,18,18
"42050",143226,18,18
"42051",143227,19,19
"42052",143228,20,20
"42053",143229,20,20
"42054",143230,19,19
"42055",143231,20,20
"42056",143232,19,19
"42057",143233,20,20
"42058",143234,18,18
"42059",143235,18,18
"42060",143236,19,19
"42061",143237,21,21
"42062",143238,20,20
"42063",143239,24,24
"42064",143240,20,20
"42065",143241,20,20
"42066",143242,20,20
"42067",143243,19,19
"42068",143244,19,19
"42069",143245,20,20
"42070",143246,20,20
"42071",143247,19,19
"42072",143248,20,20
"42073",143249,20,20
"42074",143250,19,19
"42075",143251,19,19
"42076",143252,18,18
"42077",143253,18,18
"42078",143254,18,18
"42079",143255,20,20
"42080",143256,21,21
"42081",143257,21,21
"42082",143258,21,21
"42083",143259,20,20
"42084",143260,19,20
"42085",143261,20,20
"42086",143262,21,21
"42087",143263,22,22
"42088",143264,20,20
"42089",143265,20,20
"42090",143266,20,20
"42091",143267,18,18
"42092",143268,19,19
"42093",143269,22,22
"42094",143270,19,20
"42095",143271,19,19
"42096",143272,19,19
"42097",143273,20,20
"42098",143274,0,0
"42099",143275,0,0
"42100",143276,0,0
"42101",143277,0,0
"42102",143278,0,0
"42103",143279,0,0
"42104",143281,0,0
"42105",143558,0,0
"42106",143559,0,0
"42107",143560,0,0
"42108",143561,0,0
"42109",143562,0,0
"42110",143563,36,36
"42111",143564,32,32
"42112",143565,0,0
"42113",143566,0,0
"42114",143567,0,0
"42115",143568,0,0
"42116",143569,0,0
"42117",143570,0,0
"42118",143571,0,0
"42119",143572,0,0
"42120",143573,0,0
"42121",143574,0,0
"42122",143575,24,24
"42123",143576,31,31
"42124",143577,27,27
"42125",143578,21,21
"42126",143579,28,28
"42127",143580,26,26
"42128",143581,0,0
"42129",143582,0,0
"42130",143583,0,0
"42131",143584,0,0
"42132",143585,0,0
"42133",143586,0,0
"42134",143587,0,0
"42135",143588,0,0
"42136",143691,0,0
"42137",143692,32,32
"42138",143693,26,26
"42139",143694,26,26
"42140",143695,0,0
"42141",143699,0,0
"42142",143700,28,28
"42143",143701,28,28
"42144",143702,0,0
"42145",143703,0,0
"42146",143706,0,0
"42147",143707,20,19
"42148",143708,23,23
"42149",143709,23,23
"42150",143710,20,19
"42151",143711,22,22
"42152",143712,22,22
"42153",143713,21,21
"42154",143714,26,26
"42155",143715,25,25
"42156",143716,21,21
"42157",143717,23,23
"42158",143718,22,22
"42159",143719,20,20
"42160",143720,23,23
"42161",143721,24,24
"42162",143722,24,24
"42163",143723,23,23
"42164",143724,21,21
"42165",143725,21,21
