new2kid,ghg,rec,flooding,totn,totp,hectares_chg
81028,2533358.32838523,0,1908.4241864381,2065.08494180493,446.812936856825,136.25
81029,5111923.35668957,0,8754.89887671283,550.482104566755,136.050596255289,281.5625
81030,1010087.58025224,0,5133.28133371987,841.98330570306,200.984296798376,81.875
81031,0,0,0,0,0,0
81032,0,0,0,0,0,0
81033,0,0,0,0,0,0
81034,0,0,0,0,0,0
81035,0,0,0,0,0,0
81036,-971.746856626383,0,0,354.570528219692,102.711641638139,2.75
81037,0,0,0,0,0,0
81038,0,0,0,0,0,0
81039,-2772.14758810533,0,0,-181.160709220149,-18.5638832721805,0.75
81040,0,0,0,0,0,0
81041,0,0,0,0,0,0
81042,0,0,0,0,0,0
81043,0,0,0,0,0,0
81044,0,0,0,0,0,0
81045,22060.5928040466,0,39.344057713286,0,0,45.0625
81046,10504.9263600095,0,10.9229514458542,0,0,22.8125
81047,0,0,0,0,0,0
81048,0,0,0,0,0,0
81049,82635.8956352305,0,0,0,0,19.5625
81050,455679.839163648,0,1.13750396488505,0,0,96.6875
81051,10391.1463146297,0,0.654774326579359,0,0,3.6875
81052,0,0,0,0,0,0
81053,0,0,0,0,0,0
81054,0,0,0,0,0,0
81055,0,0,0,0,0,0
81056,0,0,0,0,0,0
81057,0,0,0,0,0,0
81058,0,0,0,0,0,0
81059,0,0,0,0,0,0
81060,0,0,0,0,0,0
81061,0,0,0,0,0,0
81062,0,0,0,0,0,0
81063,0,0,0,0,0,0
81064,0,0,0,0,0,0
81065,0,0,0,0,0,0
81066,0,0,0,0,0,0
81067,0,0,0,0,0,0
81068,0,0,0,0,0,0
81069,0,0,0,0,0,0
81070,0,0,0,0,0,0
81071,0,0,0,0,0,0
81072,0,0,0,0,0,0
81073,0,0,0,0,0,0
81074,0,0,0,0,0,0
81075,0,0,0,0,0,0
81076,0,0,0,0,0,0
81077,0,0,0,0,0,0
81078,0,0,0,0,0,0
81079,0,0,0,0,0,0
81080,0,0,0,0,0,0
81081,0,0,0,0,0,0
81082,0,0,0,0,0,0
81083,-2539.92960150258,0,0,0,0,4.0625
81274,4156361.08921178,-410807.11992217,0,0,0,217.375
81275,5817090.44741837,196367.375214826,0,0,0,306.8125
81276,0,0,0,0,0,0
81277,1453653.34267704,24399.1187867323,0,0,0,69.5625
81278,0,0,0,0,0,0
81279,0,0,0,0,0,0
81280,0,0,0,0,0,0
81281,4886492.21869619,-92474.1210152213,0,0,0,210.625
81282,3148677.41660951,-331179.774822259,0,925.61703825001,238.88772955031,138.8125
81283,4871378.08926156,-72031.479873471,0,2032.42084901249,526.424741330671,203.5
81284,3661473.01904273,-243888.969628068,0,0,0,159.75
81285,6387227.06650613,438425.959593927,0,0,0,287.6875
81286,5465924.35745557,0,0,0,0,243.0625
81287,6791939.23387079,35856.726401717,14956281.7743338,0,0,296.5625
81288,7791966.57599713,65444.4808172519,23596701.9111935,0,0,340.875
81289,6241117.23479152,-218747.218378007,15639536.1417189,0,0,275
81290,2374494.27654314,-87979.3509061958,0,0,0,141.3125
81291,2879497.94590923,-66645.6156768837,2774333.76964257,639.693354230741,382.674056847017,146.875
81292,7053344.24403138,13521.7744053678,0,2726.82084618258,1289.25397965471,306.375
81293,8359912.11213973,20023.1360550101,64894.8445383428,5464.07738084835,1901.40722533442,328.625
81294,8255941.52893566,0,63473.4055068916,4836.17011071755,1784.97774689959,302.25
81295,8077462.03593126,0,35449.5758847317,5939.50233535135,2086.62512650519,292.375
81296,8384311.62938436,0,35211.1142087698,6665.35901537243,2327.68292382292,320.3125
81297,6852690.18360601,-511.839210421485,142387.365290966,328.499141913388,119.650402769151,273.9375
81298,7629245.3846448,0,172881.281010671,0,0,306.0625
81299,8255188.73761632,0,165069.621528386,0,0,334.9375
81300,6396582.01537443,0,87981.7627727345,0,0,259.5625
81301,6381461.22429705,13249.0012825664,117659.932424165,0,0,273.625
81302,7316943.82309018,25216.078325686,92908.8310831082,0,0,323.375
81303,7828234.27704122,0,28.5022548196704,0,0,332.625
81304,6981946.57218674,13913.6274691426,1641.13333794328,0,0,311.4375
81305,6163441.80794051,6616.52394370141,7079.78065748104,0,0,255.75
81306,6783126.30797801,5030.26832815593,7128.6853411613,0,0,277
81307,6660347.04963453,3992.34870823208,1404.44214682496,0,0,306.1875
81308,5648954.21150518,0,271.462144347973,0,0,263.5625
81309,6772698.2891872,0,0,0,0,292.375
81310,7856639.3049379,0,0,0,0,330.25
81311,7109283.98710258,0,0,0,0,307.6875
81312,7772267.90047049,0,5435.95979508665,-1079.27305915085,-179.731424226781,346.4375
81313,7560473.3826395,0,0,-4529.64959506213,-753.387590684726,340.9375
81314,7765755.08912424,0,0,-2355.48838074518,-391.701011440646,358.125
81315,6216831.34560417,0,0,0,0,310.9375
81316,2863231.76550925,-2962574.80223929,0,0,0,134.8125
81317,4817303.41277514,-705902.605231375,0,0,0,217.375
81318,7233224.87352184,198166.863761306,0,0,0,323.875
81319,7976704.57282989,121774.410209655,7195.78766603493,0,0,347.5
81320,6350568.85864893,13849.2553848631,19098.62431777,0,0,298.125
81321,7728027.57885669,0,0,0,0,316.75
81322,6834121.13401236,30572.3270315995,0,-2552.33283484296,-304.827903165436,299.6875
81323,1237932.021636,-280507.918121204,0,-493.018588349528,-58.8845931919173,60.75
81344,3886794.35295923,54427.5113543485,0,0,0,186.875
81345,4528329.73699924,2893.76242726728,0,0,0,206.1875
81346,3866237.71280429,-3126.98671362832,0,0,0,165.4375
81349,0,0,0,0,0,0
81350,0,0,0,0,0,0
81351,4975519.2057828,-48334.1229857063,0,0,0,222.375
81352,6624948.22105232,30193.9375896165,0,0,0,280.6875
81353,6038859.34902747,0,0,0,0,270.6875
81354,7278318.19002187,18522.1263961476,0,0,0,303.0625
81355,6858468.33564842,0,180.322376781886,0,0,255.9375
81356,7111384.01030187,0,2977.66519360499,0,0,283.375
81357,8128954.73776032,8326.0689591829,0,0,0,309.5625
81358,9178664.4900024,14605.0309961573,0,2009.51163227559,474.969435185191,362.375
81359,7799901.38922202,0,0,13376.0767939189,3153.29796322971,319.3125
81360,8096380.30801413,0,17340.9591887215,21179.3140073165,5095.48738763614,313.1875
81361,6899683.85581842,0,16167.7519913634,18595.5990431931,4403.91643290204,287.0625
81362,7749834.70751047,0,5066.89557163909,10576.3180523247,2498.59072953682,354.4375
81363,5108007.55137332,0,8267.88825648711,6659.16137906438,1564.95316772305,281.9375
81364,4401721.91731341,-1863.93596975399,11206.1456930502,3343.63205906036,827.968323138092,248.6875
81365,3674908.98230447,0,8159.08882317555,3557.70891236036,844.01184377179,187.125
81366,1483480.6712108,-4683.78904391168,908.389650840967,2013.13946195224,464.175961913956,92.25
81367,2455089.89819408,-3277.64588056288,562.79006014718,3905.18991252109,901.372247717606,151.25
81368,1417786.09514919,-101.54375974822,0,2326.39114001338,535.789398983819,91.5625
81369,1764830.44839712,440.452917310728,1910.26922479395,624.084708682536,127.61577258562,100.9375
81370,8860734.91654051,0,55098.4197791675,1008.23248913289,149.239006696379,336.3125
81371,8363394.63662608,0,76257.7528566709,989.994048311165,150.434023281916,305.875
81372,9793677.35089057,0,46589.835068838,1213.787175731,198.286076595638,356.1875
81373,9232021.94816511,0,46969.8346283361,1198.71076570977,208.807963997848,339.375
81374,6356336.08985201,0,137798.420794107,781.30255432467,131.599476098966,233.5
81375,8040263.58138922,0,150510.100538953,958.131049216263,157.051538392702,301
81376,9107722.6921872,0,163206.28389826,951.674944944134,156.832639277794,335.25
81377,7313432.28090952,0,10111.078932825,56.7799841168838,9.40037990005873,276.75
81378,7024146.39518725,3172.92444661134,35.4214454016613,0,0,280.125
81379,6610973.97656838,4217.52455270991,0,0,0,258.4375
81380,7406376.50043361,0,0,0,0,282.25
81381,6939712.48453048,0,0,0,0,264
81382,8796482.94095139,4338.46884971493,0,0,0,339.125
81383,4281168.88696647,5970.72817075614,0,0,0,159.9375
81419,6994460.85900007,701.910978790684,0,8.28173945060772,2.02019761780767,295.625
81420,6493684.52942085,0,814.811045979138,7170.24006184998,1723.64710817789,304.25
81421,4377758.48337728,0,1418.21403720542,8380.80059641434,2011.15046123471,215.5
81422,423522.058481491,-583.632388894587,410.293708090077,288.320309108013,67.3515341846164,26.1875
81423,13998.6408078386,0,50.5314064018031,14.1862288742446,3.28762220132618,1.3125
81424,21644.4970221236,0,9.73189625685161,24.4920500227493,5.75334706238776,2.5625
81425,28854.8468569113,0,0,20.22932793217,5.04394811560391,2.1875
81426,1814867.02051151,-70791.0024447222,0,916.49947620076,237.907070576031,93.8125
81427,363823.202108209,-2772.15456033581,0,129.406044896387,34.9308635997333,22.3125
81428,987793.41110687,-4241.04764600135,0,-1.38111534309385,0.594255591529953,57.3125
81429,5350670.54872757,-30546.7689130877,0,-2337.61826217641,752.129682225251,232.4375
81430,6957191.12682694,-6845.29102093195,0,-4257.93505988287,1131.99099907128,286.75
81431,7035641.39530793,400.27202203086,0,-18.1917540984657,304.045779436886,284.25
81432,8453326.42286308,-29690.568648529,0,-5.86228377718325,6.00308330162197,336.0625
81433,3903965.57976854,-135514.751072607,0,0,0,154.1875
81434,5802897.28181608,1734.9158530052,0,0,0,244.8125
81435,7483760.77248482,20157.0390172057,0,0,0,319
81436,8856862.544158,0,447.184629075685,131.024886415673,43.8241721982423,379.0625
81437,8733810.38208171,0,34257.094477808,10838.7004461454,3641.48257774522,368.875
81438,7997831.79671091,0,33830.1163494486,9924.79932176989,3386.07198444012,327
81439,8409461.89418017,63214.4340859923,0,0,0,350.5625
81440,6627865.68570743,3169.53447015784,0,0,0,276.5
81441,5579639.4339108,7423.0387766396,0,0,0,233.6875
81442,5979734.86352912,35394.6330302711,0,0,0,251.8125
81527,2158408.22909533,0,2231.41339230798,0,0,131
81528,1207053.92632915,0,4254.22534227679,0,0,80.125
81529,801545.096495633,0,1918.89768142129,0,0,52.625
81530,2356008.15639391,0,0,0,0,155.3125
81531,13410.2213986019,0,847.112027228527,3.29408910127989,0.792760104444003,7.0625
81532,0,0,0,0,0,0
81533,-3982.17306520373,0,64.0499099700842,33.7734338234567,8.11350537994084,1.3125
81534,0,0,0,0,0,0
81535,0,0,0,0,0,0
81536,-922.712066243106,0,0,2.11033987246358,0.530829529154376,1.0625
81537,0,0,0,0,0,0
81538,0,0,0,0,0,0
81539,0,0,0,0,0,0
81540,0,0,0,0,0,0
81541,-33715.2491016781,0,70.5503690736224,9968.79914943663,2233.06871457421,10.0625
81542,0,0,0,0,0,0
81543,-135561.161138777,0,1321.5412261481,58921.2463838852,13665.9012378956,37.625
81544,0,0,0,0,0,0
81545,-27018.987928319,0,174.496868660557,6430.51221497419,1364.47145247619,9.9375
81546,-73857.6837755033,0,1451.6634891284,26002.1880891041,5599.65522531606,28.625
81547,0,0,0,0,0,0
81548,0,0,0,0,0,0
81549,15571.0989287195,0,1439.02640582914,9404.92960511129,2360.30367785481,22.8125
81550,-2328.47731395466,0,228.232099681298,1038.75867723352,278.536241444331,2.8125
81551,0,0,0,0,0,0
81552,-1142.81224299476,0,45.0077887768597,23.8319679725765,5.86572506866652,0.9375
81553,-5498.14498813808,0,821.935254021405,1077.17738101264,262.732841531372,13.25
81554,0,0,0,0,0,0
81555,0,0,0,0,0,0
81556,24072.7500527659,0,11.8897011024973,351.550492510565,73.4116103596225,3.3125
81557,143354.620595015,0,95.8135067971983,2923.31388894557,610.434614207624,27
81558,1785601.04240815,0,995.825398555715,36757.6379254349,7504.99332520636,269.5625
81559,3259273.55377817,0,1436.87198170086,62593.1448085743,12578.867366324,373.75
81560,8610244.71384111,0,1303.16498666733,68829.8949020872,13796.4024955166,343.625
81561,8014333.33443253,0,311.602032945718,65604.336032932,13107.6047199249,322.1875
81562,7601690.68657224,0,34337.1736605069,82066.924940109,16641.3539836335,330.5625
81563,7051398.40607815,0,76996.4300310536,62693.3733743149,12677.1170768686,317.0625
81564,9998234.8648139,0,235425.016577728,1368.5591955565,293.191876058719,387.875
81565,10038846.7937289,0,216100.853123544,633.356768306673,138.106117429247,384
81566,9414528.00626823,0,156475.971134355,623.683135738555,135.644515089082,394.5625
81567,9239240.06861965,0,198889.155482766,585.419627481662,128.432765102001,379.5
81568,7759231.52607578,0,80180.4160022952,462.336135792242,102.28044727176,280.0625
81569,8162385.65065259,0,197034.685538132,489.857899620973,107.646823542917,348.375
81570,2025928.32415669,0,99184.6564159507,152.297536379082,33.3799233865328,187.1875
81571,1138602.04130569,0,143751.866439655,133.003686031478,30.8815307540364,219.375
81572,341386.64555915,0,39617.0231635494,29207.5099491574,7434.48205239324,117.5
81573,59188.5981069338,0,19438.2460618246,633.446320028949,160.294810791643,29.25
81574,116701.071739685,0,121030.795597748,-1051.04663101958,257.086575084565,60
81575,747243.216651717,0,780200.491599357,-12262.2288451751,2331.69905387228,210
81576,1926203.94276833,0,366563.495045222,-5285.77978069095,478.936550544966,156.6875
81577,5203961.68547116,0,118167.242742301,1984.03909233326,490.420218720367,238.4375
81578,4958531.17398373,0,65355.6312295612,4426.66365634821,1151.24939302703,186.1875
81579,3134252.22578974,0,65763.7977324473,2692.35974402735,724.167849009203,115.5
81580,4329866.59549889,0,41639.9706911558,20.4907825406105,5.52404214577672,174.9375
81581,2372668.98305989,0,1879.65312664622,0,0,98.1875
81582,1423316.49156024,0,73014.381369895,0,0,59.125
81583,587080.226060104,0,0,0,0,24.8125
81584,374990.734953729,0,0,0,0,15.25
81585,1378584.58260249,0,173903.269026371,0,0,54.0625
81586,3670021.80336337,0,255360.524717112,195.710346458334,53.8992300320329,138.3125
81587,2609795.94115635,0,35680.0959032337,828.400323979882,224.194147680237,120.5625
81588,120566.227296715,0,4465.97665978895,98.2193714800502,26.5425242876044,8.125
81589,1021593.05949313,0,36415.2129622717,732.066678820656,198.350086036383,54.0625
81590,103189.219384525,0,911.615387979432,120.015311385096,25.1338512152493,4.8125
81591,4641961.18700145,0,0,5659.3188733247,1135.37866174917,175.9375
81592,6411783.51934415,0,3.51704684138319,9734.05120546815,1966.95624247129,207.5625
81593,6148954.13195966,0,929.454106512398,24878.2142688215,5027.46439056055,227
81594,6529471.03923777,0,5013.37062764476,23001.2384887938,4650.38275742719,248.0625
81595,5697610.41385421,0,17111.4989250758,1984.16688313497,589.338185546806,245.1875
81596,226612.247133237,0,1474.28477022705,-59.4986829220701,-2.58757468488386,9.4375
81597,2663363.58595559,0,18183.4708325835,-806.407135573116,-48.7066454888324,108.1875
81598,4561132.15225617,0,73.9147313871555,-1404.20119299829,-86.3349477824479,195.1875
81599,108329.049000778,0,358.187227498534,-85.6845923432205,-6.57477439583238,6.625
81600,288808.495232601,0,34948.2957718442,-2813.62198221784,-246.39157726574,16.4375
81601,0,0,0,0,0,0
