new2kid,farm_oc,farm_oc_ha
112096,83420.543453935,4998.9688992054
112097,61345.855002695,4006.24683692102
112098,545578.528954078,4589.51443915103
112099,259285.896490631,3460.0263351368
112100,20783.137764092,3537.55536410076
112101,202925.539792301,5121.14926920634
112102,490348.891957591,7271.15519406608
112103,2071169.53223232,9613.78149831503
112104,3528364.68225205,11580.2719285775
112105,3785550.03599085,11920.6437786535
112106,3754036.32874471,10926.7914350522
112107,3568901.97490379,10951.7513614232
112108,633500.616027355,9299.09161141072
112109,2213386.8189263,9804.59277486733
112110,2397291.56974068,10313.7017652297
112111,1217390.77605501,10035.1593965753
112112,1117341.93305911,10262.6124735624
112113,3239816.06299024,12007.6551776047
112114,3300379.48198263,11585.3601824752
112115,587600.974580211,9593.48529926875
112116,1224276.85329549,10491.923545361
112117,1311308.82086391,10559.1004964983
112118,3183152.271909,11050.2120873019
112119,2479264.33170855,10853.1383378457
112120,3174186.00822735,10847.2823860824
112121,2765115.90334289,10431.9373043944
112122,2806180.53233613,10234.5293662536
112123,733863.800598266,9687.97096499362
112124,2028416.66957331,9766.67436046751
112125,1199334.81085863,9551.69205195844
112126,24079.5665522958,8959.67202556077
112127,111520.103073557,8789.72717928655
112128,139280.33920301,8315.24413152296
112129,1118514.35621615,7996.52801584381
112130,2972280.74823007,9367.04441166943
112131,3220857.57973525,10142.4351824082
112132,3381966.94807131,10951.5204225713
112133,3864113.82250472,11377.5894663371
112134,2846813.26258341,11637.458406064
112135,3539841.51184454,10668.1965822105
112136,3518015.30809384,10349.0047159952
112137,4036803.94881168,11010.7165327288
112138,2859262.27967396,11760.4618187104
112139,1523112.30812659,11738.8231840199
112151,3516807.47195955,10917.524165959
112152,3495618.18581506,10117.5634900581
112153,3674875.43425278,10872.4125273751
112154,2534436.84282404,10759.0822175428
112155,3365732.57553242,10226.3048250131
112156,3327613.55200099,9835.91519735521
112157,3787557.76830271,9728.83552894122
112158,3617210.95161763,9569.34114184558
112159,2585715.30387282,9983.45677170972
112160,2332893.81677622,9507.46333887406
112161,1694178.90156175,9458.08179518076
112162,2800515.68448667,9578.5059751575
112163,3063331.59326172,9648.28848271408
112164,1367451.01924338,9918.04909696017
112165,0,0
112166,674230.160185611,11488.4700449348
112167,3225384.51452866,11093.325931311
112168,3063007.55130096,10259.1820417563
112169,2969178.72833662,10028.8899367266
112170,2790461.06375401,10383.1109348986
112171,3569053.65331952,10927.0682076373
112172,3319295.6343381,10876.2485046919
112173,3726502.09003885,10994.6569509305
112174,2971313.73465248,10564.6710565422
112175,1775050.63958398,10885.703919042
112176,4158444.60309205,11792.824113696
112177,3921608.08976092,10455.8775323234
112178,3164143.07058696,10936.7639619745
112179,3850253.37830538,10658.1408395997
112180,3567964.80632057,10605.1325314923
112181,1698207.13390084,9084.35535771619
112182,18314.5402309061,6511.72076261973
112183,0,0
112184,0,0
112185,0,0
112186,0,0
112187,0,0
112188,0,0
112189,68636.9581555551,4519.29100846121
112190,18706.5888640457,4676.64721601144
112191,0,0
112192,0,0
112193,0,0
112194,0,0
112195,0,0
112196,0,0
112197,0,0
112198,579198.271855636,7920.66012794032
112199,600599.475537417,8704.34022517996
112200,990237.812495584,8811.90489428773
112201,2577266.93360496,8743.90817168775
112202,2195144.98267433,8844.70225309177
112203,2444750.74182904,8161.06933870419
112204,315078.374187621,5923.91215966181
112205,540580.401778543,5601.86944848231
112206,1700403.85124481,6338.87735785578
112207,1361704.93077336,6342.7289135926
112208,995909.173963411,6079.56578396106
112209,914634.22136829,5884.25526115337
112210,807709.654926421,5150.79727309084
112211,454170.297973669,4491.17723583356
112212,155438.702747314,4701.3525196125
112213,16995.4429506255,4855.84084303586
112214,159027.983503053,4846.55973104964
112215,0,0
112216,4736.33147558259,4457.5139763612
112217,23157.425298589,4631.4850597178
112218,99707.2028796608,5558.57421329339
112219,1002425.01617243,7681.41774844775
112220,1487084.36841776,8861.58018823833
112221,1156689.91880037,8721.50739906029
112222,2201371.75287168,9605.11054318474
112223,1956904.650273,8508.28108814348
112224,1949149.53680342,8481.47560611212
112225,2719623.26555091,10262.7293039657
112226,3643781.56340605,10619.3998204912
112227,1789849.88314137,9140.62905131141
112228,773898.173788211,7886.86036981616
112229,293931.766237884,6998.37538661628
112230,1896495.28467671,8055.1946139293
112231,1139025.16539577,8220.29592697137
112232,1968185.82552123,9010.2907010321
112233,1588573.44816369,8890.23017084115
112292,2468409.68364546,7440.57176682881
112293,2109212.08303681,7287.27866524856
112294,2243174.2083938,7354.66953571737
112295,2651378.04714645,7477.88520571743
112296,2446233.50998954,7567.62106725302
112302,750915.408403548,7277.19001375213
112303,2082555.14416663,7133.56381927106
112304,1993806.45468857,7364.05627766803
112305,0,0
112316,717731.761481623,6344.59015674363
112322,2044716.58147432,7279.80981388276
112323,2469622.3552534,7240.96607866622
112495,2452223.77544867,10889.6951694206
112496,0,0
112497,3426555.89777064,12054.7261135291
112498,4467294.20343259,12279.1096773121
112499,4009421.68308089,12015.4967815877
112500,3857589.59509349,12705.1118817406
112501,4459138.66970836,12462.2198682197
112502,4563254.0142914,12221.6378019187
112503,4012136.72803082,11418.3898343104
112504,3440991.33491586,11208.4408303448
112505,3676659.47792899,11111.9289094945
112506,4014917.03105661,11100.5121162081
112507,3712210.71487403,12146.2927276042
112508,4020742.36309175,12270.0492072151
112509,3584606.10604509,10603.3812560578
112510,3677182.16520914,10476.3024649833
112511,3728407.83824059,10362.0839190867
112512,3297282.59588341,10782.0381991629
112513,3872414.84328244,10777.2880276028
112514,2850093.7261643,10642.1216114193
112515,3581335.15426121,10748.7064095319
112516,3413393.23501551,10359.3117906389
112517,2574867.29770143,10593.4348903253
112518,2485315.59010572,10906.4864074853
112519,1337433.92556961,11087.5351342558
112520,2186012.31805926,10229.9470327554
112521,3713308.31422401,10556.6689814471
112522,3013316.68336561,10714.0148741888
112523,4081448.62490452,10635.6967424222
112524,4398549.35486702,11554.2243366431
112525,4314841.30242519,12884.9311009338
112526,2698779.89282949,12670.3281353497
112527,3023241.94782518,11752.1552879502
112528,1773917.02415082,10183.9484173859
112529,2470494.76555931,13942.8236665573
112530,4742285.2790264,14140.2468252744
112531,3221545.03085817,11865.7275538054
112532,1569511.0751441,10224.8278511016
112533,2522948.02722731,12014.038224892
112534,2335664.22737522,13181.8755176378
112535,0,0
112536,2356507.07726291,10482.0975397633
112537,1792804.69711559,10771.6359506349
112538,0,0
112543,1182216.03715319,11279.336655326
112544,2493093.52784562,11687.5145313561
112545,3092682.60052863,12057.2421073241
112546,2934713.18223361,12036.7601349217
112547,3397142.47160377,12726.3566763229
112548,3272856.58438747,13375.6563600701
112549,3577218.99681929,13049.5905036728
112550,4067763.56745118,12140.3110179015
112551,2735526.90976166,11493.8105452171
112552,2954400.44220479,10824.4557855993
112553,4007649.80890375,11929.7464927745
112554,3275291.15698177,11826.8221733809
112555,3561278.43839495,11593.1730904946
112556,1618748.15050986,10537.0099300886
112557,3070225.04488142,11287.5920767699
112558,3607818.34456853,11685.2416018414
112559,3251784.47183925,11379.8231735407
112560,3170850.10436028,11782.0719158766
112561,3417005.941189,12090.2465853658
112562,3478380.45369975,11783.6285903648
112563,3612261.45263469,11481.1647282787
112564,2319223.58484287,10709.2550620727
112565,4000737.69215653,12070.8643065836
112566,4165341.47425146,11696.2905559887
112567,3643162.55067291,11634.8504612309
112568,4496189.33923096,12683.1857242058
112569,3420558.39204481,12153.8806461498
112570,3567629.96839039,12507.0288111845
112571,4231323.57860877,12527.9750661992
112572,3459224.06337341,12550.4727922845
112573,3627313.40201529,12048.3713501241
112574,3811695.80577456,12010.0694943665
112575,2645351.78322818,11454.8360941223
112576,3460339.41662222,12289.7715503082
112577,4266520.05206775,13262.9318482103
112578,3650230.96413169,11853.802708152
112579,3410817.89804336,11542.5309578455
112580,3445697.32982558,11604.1145009298
112581,3111014.99478605,12269.221124279
112582,2930275.86679596,11935.9505775803
112583,2710273.56510248,11675.9227360365
112584,2311059.16555706,11157.7992302091
112585,2446995.68082772,11464.6915729108
112586,1001347.90015127,12267.6618701534
112587,6591317.51127498,23157.9007862099
112588,4384468.56559091,17193.9943748663
112589,7580448.9084033,22854.1858396654
112590,7944584.46162059,23517.7303555495
112591,4714044.29686963,15103.065428497
112592,3502837.23918308,12178.4867072858
112593,3904957.18432911,13561.8198610397
112594,4776525.33275462,13710.8728604367
112595,3899269.1402474,13717.7454362266
112596,266889.359193501,12377.4488264839
112597,2172778.93515457,11824.6472661473
112598,4680603.28705675,14750.7663565678
112599,5011554.63900656,14006.0896103464
112600,2702502.55867841,13263.8162389124
112601,1160210.1847126,14331.0222740644
112602,2723650.08186039,14827.624854599
112603,4272890.67669197,12558.0916287788
112604,3027816.38080336,11772.7953036737
112605,2876964.39095035,12400.7085816825
112606,1013558.79980859,12156.6272840611
112607,3701877.2762608,11876.8852854752
112608,3730048.36158357,12037.2678066432
112609,3874838.49541009,12019.6618702135
112610,3871309.89799977,12069.5554107553
112611,3944276.15997654,11370.8862269594
112612,4408075.14788632,11494.3289384259
112613,4741711.26943141,12865.418012306
112614,5771443.84733974,15512.0257261575
112615,4181762.20290601,11846.3518495921
112616,3925334.55490026,12073.3088962715
112617,3756342.37150789,13734.34139491
112618,5868426.24692559,18101.9482300464
112619,4201558.31454124,11705.5412969226
112620,4311572.80094784,12022.5104243927
112621,4127110.90284012,11544.3661617906
112622,4000388.68562006,11968.2533601198
112623,5874691.3634672,15882.9100735849
112624,4634059.55047916,12367.7969830574
112625,4300573.6626243,11956.4151236936
112626,4254266.15021241,12342.384139527
112627,6193778.78399169,17316.1710101224
112628,5084015.82656603,14771.0625400774
112629,5174644.83441773,13826.7063043894
112630,4826537.17565525,12273.457535042
112631,4028725.16933291,11408.7792405888
112632,4275773.87126533,11666.5044236435
112633,4526428.31399575,11632.3246103328
112634,4032860.80277588,12304.6858971041
112635,3988822.56059329,11443.634895927
112636,3791410.53044043,11561.3796908601
112637,3067145.18469424,11455.2574591755
112638,2360364.00190359,11805.5062788535
112641,3764951.95747156,12719.4322887553
112642,4018402.2177123,12397.6929200534
112643,4269965.14542489,12832.3520523663
112644,3230704.45776229,13076.4636638062
112645,977263.989444241,13195.116687776
112646,637876.476936332,13446.6572775435
112647,2383485.53213747,12707.6835548326
112648,2808385.22534682,14903.5328964255
112649,2107152.36384785,16815.1742490904
112650,4584277.3963919,17555.8732269675
112651,5027634.26229394,17734.1596553578
112652,2494157.35472345,14607.070891499
112653,1965281.58790831,16108.8654746583
112654,3327948.3188139,14580.2774099185
112655,3386953.8013268,15456.7201429631
112656,4522116.38111836,15162.1672459962
112657,3807318.99167892,14857.8302114299
112658,4769133.64569009,15282.6208902353
112659,4782170.15530533,14999.9432434681
112660,3239378.06123689,13869.4241060345
112661,3448354.71140242,13932.7463086967
112662,3057149.92481887,14039.7241093863
112663,4419027.79850152,14524.3313015662
112664,3364536.09419702,14620.4718922195
112665,3210865.33664635,13519.4329964057
112666,6030693.58957846,17436.0494096956
112667,5649226.19924064,16333.1440527377
112668,5361279.99787939,16477.233954297
112669,5400633.1510628,15521.8462366675
112670,5049154.56096404,15312.0684183898
112671,4709685.00553269,16876.8077462658
112672,6053118.69398899,16756.037907236
112673,5307938.55746747,17645.3361319781
112674,6270054.45357892,17659.0137528695
112675,5601723.01959802,18209.5831600098
112676,6775452.23660479,18645.8953879733
112677,5815029.80538879,19018.9036971015
112678,5906342.19142623,19305.7118729827
112679,4360142.54754267,19019.160512727
112680,972561.03930186,18502.9272609845
112681,0,0
112682,3631084.64535685,16196.6382404235
112683,1240544.71422272,18077.1543056134
112685,237644.222615149,16974.5873296535
112686,1243763.25089816,17736.3743443587
112687,2756406.77589402,18483.8677344108
112688,2870174.05835784,18820.8134974285
112689,3903930.12131393,18945.3645085627
112691,4135361.26141268,18157.458886554
112692,6322359.10997929,19050.4229302578
112693,6615647.62917736,18234.3406510534
112694,5420960.05219633,17806.4764093533
112695,4685117.02574785,17937.7501942487
112696,5323323.75675864,17605.0392947785
112697,4400635.76919298,17219.4078091371
112698,5845614.14613292,16830.9902597327
112699,4607025.77605718,14599.405968982
112700,1693231.66840065,11255.3791815983
112701,303946.227984157,9804.71703174701
112702,257007.389421512,8900.6888111346
112703,71259.4298698856,5644.31127682263
112704,109813.272715485,6706.1540589609
112705,281946.345842048,6585.6003868503
112706,45872.3583326633,7489.36462574094
112707,180130.196806538,6550.18897478319
112708,82292.7472009193,8127.67873589327
112709,34653.9084380323,9397.54266058286
112710,112715.658538834,10799.0532777169
112711,2411187.63647081,17323.2996519503
112712,5086386.2121323,17882.259962274
112713,5504613.78421133,17282.9318185599
112714,4407664.01563166,14922.2649703992
112715,5123063.40511525,15428.0071785128
112716,4549194.52313622,14035.3089799806
112717,3578698.56593461,13698.3677164961
112718,4199995.82117876,13381.1097448945
112719,4181213.52833717,13655.7267868572
112720,3998468.51890765,13042.9125113542
112721,3788381.57544054,12683.4264616672
112722,4242910.31873273,12703.324307583
112723,4348318.73720517,12430.4252011689
112724,4284446.82631596,12559.7561782806
112725,4086708.17781121,12805.9794055972
112726,3968348.91945265,13770.0220549175
112727,3088769.77992656,14565.3713016587
112728,4032584.59647974,14859.8234785066
112729,4508169.65538901,14805.1548617045
112730,5172267.32934805,15123.5886823042
112731,5938064.06989739,16580.9816960486
112732,6787483.82948202,18087.8982797655
112733,5351284.06955939,16752.2073393043
112734,4510094.11890575,14539.8940702351
112735,5166521.35184259,18167.9871713146
112736,7182840.82398552,20014.8821288346
112737,4283586.41145784,19728.6651074627
112738,2897245.38872023,19363.3777023908
112739,2457999.5621309,19128.401261719
112740,4376946.6291584,19139.4180800765
112741,3770684.4406004,14033.714776142
