new2kid,ghg,rec,flooding,totn,totp,hectares_chg
86624,467.726625485914,0,3.44396369171551,0,0,0.75
86625,2137.41356166189,0,0,0,0,3.68755
86626,235.971281788828,-392.730114294285,1.56866307604448,0.00293832741176126,0.000647407920470505,0.43755
86627,1428.29102590612,0,884.893554833147,1.66474420818172,0.367991552161027,2.06255
86628,40425.2663489949,0,44880.7415412277,83.7417978017683,18.3969792803744,74.875
86629,2724.55153731732,-4929.84267557671,783.871379531102,63.9922240244237,15.3060646772605,6.31255
86630,0,0,0,0,0,0
86631,320.129253673997,0,260.290151069435,0.461749363837162,0.110426265620471,0.81255
86632,910.896695686524,0,1498.91329723092,0,0,2.06255
86633,1786.89886291909,-2152.15438059519,1898.13285656448,0,0,3
86634,126.302279876989,-1962.05488739102,0,0,0,0.18755
86635,31387.0172434723,0,0,0,0,29.875
