new2kid,sr_chg,sr_chg_ha,farm_oc,farm_oc_ha,ha
42579,0,0,1229648.55689796,5387.28831061537,228.25
42581,0,0,1540714.78404791,10561.8836952727,145.875
42582,0,0,1170036.39545935,8603.20879014231,136
42583,0,0,190877.87188058,4870.88668275802,39.1875
42584,0,0,9917.65357224872,4808.55930775696,2.0625
42585,0,0,124911.923396882,5059.72347936737,24.6875
42610,0,0,1623762.00033241,5799.15000118718,280
42611,0,0,998099.858363554,5411.58852382815,184.4375
42649,0,0,0,0,0
42665,0,0,30139.3885345846,2724.46450030143,11.0625
42666,0,0,12114.7366640087,2769.08266605913,4.375
42670,0,0,966314.022330627,5023.07483992528,192.375
42671,0,0,794961.960923982,3910.04960798761,203.3125
42672,5,0.0718132854578097,242023.266706959,3476.0971878917,69.625
42673,1,0.139130434782609,22923.7261589971,3189.38798733873,7.1875
42674,0,0,0,0,0
42675,0,0,29771.0359333973,3307.89288148858,9
42676,0,0,1246.86032176375,3324.96085803667,0.375
42677,0,0,0,0,0
42678,0,0,0,0,0
42701,0,0,0,0,0
42702,0,0,0,0,0
42703,0,0,0,0,0
42704,0,0,0,0,0
42705,0,0,0,0,0
42706,0,0,0,0,0
42707,0,0,0,0,0
42708,0,0,0,0,0
42709,4,0.0458452722063037,391244.081438686,4484.17285316546,87.25
42710,0,0,725911.808857016,4528.10485057008,160.3125
42711,4,0.0631786771964462,268226.404048314,4236.547349233,63.3125
42712,0,0,0,0,0
42713,0,0,0,0,0
42714,4,0.0226388397594623,656896.075366873,3717.84124721258,176.6875
42715,2,0.108843537414966,60477.5374325441,3291.29455415206,18.375
42716,0,0,0,0,0
42717,0,0,0,0,0
42718,0,0,0,0,0
42719,0,0,0,0,0
42720,0,0,0,0,0
42721,0,0,0,0,0
42722,0,0,0,0,0
42723,3,0.016551724137931,777920.48337013,4291.97508066278,181.25
42724,0,0,1132628.07932189,4331.27372589631,261.5
43221,0,0,710026.875188227,8868.40749649619,80.0625
43222,0,0,1577266.4987763,9405.98732032086,167.6875
43223,0,0,1085373.82513017,10227.3151955729,106.125
43224,0,0,635750.185042919,7596.71617676378,83.6875
43225,0,0,1354816.95215691,6417.13180417719,211.125
43226,0,0,89065.7423341549,5397.92377782757,16.5
43227,0,0,220801.557507255,6133.37659742376,36
43228,1,0.0397022332506203,155787.838843067,6185.12511535751,25.1875
43229,0,0,1173700.84685866,5528.17590513353,212.3125
43231,0,0,1412008.40555665,10606.6359102847,133.125
43232,3,0.044280442804428,516263.630296403,7620.12738444876,67.75
43233,0,0,0,0,0
43234,0,0,0,0,0
43235,0,0,0,0,0
43236,0,0,33622.74360215,4890.58088758546,6.875
43258,0,0,0,0,0
43259,0,0,574.674014396654,4597.39211517323,0.125
43260,0,0,442019.816501908,5037.26286611861,87.75
43261,0,0,874069.48994344,5124.62874279774,170.5625
43262,0,0,9706.81243446106,5009.96770810893,1.9375
43298,0,0,0,0,0
43299,0,0,0,0,0
43300,0,0,0,0,0
43313,0,0,0,0,0
43314,0,0,99967.5058648767,2352.17660858533,42.5
43315,0,0,470973.418995293,2698.9880744716,174.5
43316,0,0,283064.999700681,2799.15945315878,101.125
43319,0,0,1714709.63054254,5707.37551251938,300.4375
43320,0,0,215447.403228612,4069.8446890883,52.9375
43321,3,0.032171581769437,310015.635957525,3324.56446067051,93.25
43322,1,0.231884057971014,13069.567723357,3030.624399619,4.3125
43323,0,0,0,0,0
43324,0,0,0,0,0
43325,0,0,454334.576430083,3565.15606811247,127.4375
43326,0,0,129339.134456731,3748.96041903569,34.5
43327,0,0,55275.2298850846,3595.13690309493,15.375
43351,0,0,0,0,0
43352,0,0,0,0,0
43353,0,0,0,0,0
43354,0,0,0,0,0
43355,0,0,52118.7446801658,3609.95634148335,14.4375
43356,0,0,36297.9817680288,4089.91343865113,8.875
43357,0,0,0,0,0
43358,0,0,0,0,0
43359,0,0,712407.706025723,4435.22307253369,160.625
43360,0,0,946638.303018211,5505.7116860383,171.9375
43361,0,0,316554.62989815,4154.94181982805,76.1875
43362,0,0,0,0,0
43363,1,0.119402985074627,32843.557075518,3921.61875528573,8.375
43364,5,0.0407539480387163,444451.766250435,3622.63283749718,122.6875
43365,0,0,0,0,0
43366,0,0,0,0,0
43367,0,0,0,0,0
43368,0,0,0,0,0
43369,0,0,0,0,0
43370,0,0,0,0,0
43371,0,0,0,0,0
43372,0,0,0,0,0
43373,1,0.0820512820512821,50500.2159299448,4143.60746091854,12.1875
43374,0,0,398636.955181698,4249.29465883223,93.8125
43562,0,0,4328518.59517076,19152.7371467733,226
43873,0,0,1871667.9990901,10072.8852961459,185.8125
43874,7,0.036697247706422,1850299.59454396,9700.12893601029,190.75
43875,5,0.0176095091349329,2577775.31453817,9078.67158983287,283.9375
43876,5,0.0222965440356745,1800608.85005902,8029.47090327322,224.25
43877,2,0.0219028062970568,684102.363249961,7491.88077481135,91.3125
43878,1,0.020671834625323,355356.282202324,7345.86629875606,48.375
43879,0,0,1620841.93277232,7849.11347589502,206.5
43880,0,0,3366328.51030534,9273.63225979433,363
43881,0,0,2441633.15832596,9999.00960665867,244.1875
43882,2,0.00722510724768571,2233250.73935028,8067.73805138959,276.8125
43883,2,0.0647773279352227,128574.99599233,4164.37233983256,30.875
43884,0,0,0,0,0
43885,0,0,0,0,0
43886,0,0,2759.75904743321,3679.67872991095,0.75
43887,0,0,0,0,0
43908,0,0,0,0,0
43909,0,0,0,0,0
43910,0,0,52588.6798212489,4523.7574039784,11.625
43911,0,0,559702.520217705,4632.81961897738,120.8125
43923,0,0,36138.0991957691,3361.68364611806,10.75
43924,0,0,181480.329448125,2701.10257783256,67.1875
43926,0,0,190432.7732933,4637.63222632086,41.0625
43947,0,0,0,0,0
43948,0,0,0,0,0
43949,0,0,0,0,0
43950,0,0,0,0,0
43951,0,0,9508.2786933782,1925.72733030445,4.9375
43962,0,0,0,0,0
43963,0,0,0,0,0
43964,0,0,0,0,0
43965,0,0,6451.4238608156,2517.62882373292,2.5625
43966,0,0,74566.7454671791,3035.79625311671,24.5625
43967,0,0,960423.235977002,4523.63019594702,212.3125
43969,0,0,982273.34444139,4733.84744309104,207.5
43970,0,0,0,0,0
43971,4,0.0648429584599797,192168.73605599,3115.19734234634,61.6875
43972,3,0.0312703583061889,278500.489907277,2902.93670261657,95.9375
43973,0,0,0,0,0
43974,0,0,0,0,0
43975,2,0.0129502225819506,534914.838791674,3463.63311237021,154.4375
43976,0,0,646646.806614248,3675.43478004546,175.9375
44002,0,0,0,0,0
44003,0,0,0,0,0
44004,0,0,0,0,0
44005,0,0,17934.76704407,3336.70084540838,5.375
44006,0,0,8430.471615647,4087.50138940461,2.0625
44007,0,0,0,0,0
44008,0,0,0,0,0
44009,0,0,447429.928003388,4236.02298701432,105.625
44011,0,0,259105.960464358,4322.93573246061,59.9375
44012,3,0.0276020701552616,441133.64024204,4058.73389526891,108.6875
44013,6,0.0525451559934319,452387.298162867,3961.79352523583,114.1875
44014,0,0,23344.6814465789,3661.91081514964,6.375
44015,0,0,0,0,0
44016,1,0.421052631578947,8010.35536179959,3372.78120496825,2.375
44017,0,0,0,0,0
44018,0,0,0,0,0
44019,0,0,0,0,0
44020,0,0,0,0,0
44021,0,0,0,0,0
44022,0,0,0,0,0
44023,0,0,3022.90882693482,4030.54510257977,0.75
44024,0,0,1218607.23410505,4189.45331879691,290.875
44025,0,0,1174843.41509552,4187.4570375425,280.5625
44211,0,0,5486411.36312576,17595.225858892,311.8125
44212,0,0,5791213.28240157,16668.359870197,347.4375
44213,0,0,4424597.81572841,14438.8262393748,306.4375
44214,0,0,3824895.98636925,11343.5284118458,337.1875
44215,0,0,3234657.03000566,10369.5677179104,311.9375
44216,0,0,3821177.50823144,12763.849714343,299.375
44523,0,0,1147804.83732402,8741.01732374314,131.3125
44524,0,0,0,0,0
44525,0,0,0,0,0
44526,0,0,0,0,0
44527,0,0,931.164521454908,3724.65808581963,0.25
44528,2,0.0541455160744501,148289.551624719,4014.60715058461,36.9375
44529,0,0,1006896.52781729,4545.80825199681,221.5
44530,4,0.0613026819923372,284630.658597178,4362.15568731307,65.25
44531,4,0.027645788336933,754913.027321754,5217.54144153264,144.6875
44532,0,0,2214409.8464673,6504.60024664527,340.4375
44533,5,0.0249532127261385,1295113.45942913,6463.44833152403,200.375
44534,0,0,683.131936819772,3643.37032970545,0.1875
44535,0,0,0,0,0
44536,0,0,0,0,0
44537,0,0,0,0,0
44538,0,0,0,0,0
44559,0,0,703829.95725548,5286.98559440736,133.125
44560,0,0,386754.932764878,5584.90877638813,69.25
44572,0,0,18359.5164228001,3415.72398563723,5.375
44573,0,0,0,0,0
44574,0,0,9375.64286077312,2272.88311776318,4.125
44575,0,0,81416.337500006,2584.64563492083,31.5
44576,0,0,138291.910689903,4562.20736296587,30.3125
44596,0,0,0,0,0
44597,0,0,0,0,0
44598,0,0,0,0,0
44599,0,0,0,0,0
44600,0,0,0,0,0
44601,0,0,60245.0011055836,2059.65815745585,29.25
44610,0,0,0,0,0
44611,0,0,45880.683249318,2391.17567423156,19.1875
44613,0,0,355264.62111261,2990.12832077946,118.8125
44614,4,0.0607787274453941,167442.813671459,2544.24028370689,65.8125
44615,6,0.0518918918918919,321460.10602338,2780.19551155356,115.625
44616,0,0,443783.48574296,3827.78208727082,115.9375
44618,0,0,809501.503662724,3357.18612198123,241.125
44619,0,0,607226.935718259,3105.02747570858,195.5625
44620,1,0.128,23014.3395980742,2945.8354685535,7.8125
44621,0,0,0,0,0
44622,1,0.0224403927068724,124380.004054996,2791.13613587649,44.5625
44623,0,0,0,0,0
44624,0,0,0,0,0
44625,0,0,0,0,0
44626,0,0,424122.729001551,3551.00139404753,119.4375
44627,0,0,1093587.6539005,4979.34048446445,219.625
44634,0,0,1820926.08444722,10883.3833960238,167.3125
44653,0,0,10949.0466890269,2136.39935395647,5.125
44656,0,0,310463.970983962,3902.13946248499,79.5625
44657,6,0.0487557135601828,486755.900595566,3955.35521052771,123.0625
44658,0,0,29814.8728167425,4042.69461921932,7.375
44659,0,0,435824.099055826,4205.78141429024,103.625
44661,0,0,39442.1064202023,4674.62002017213,8.4375
44662,0,0,614847.498239054,4635.98490660926,132.625
44663,3,0.0578313253012048,205475.780674996,3960.97890457824,51.875
44664,0,0,8538.0381865847,3794.68363848209,2.25
44665,0,0,0,0,0
44666,1,0.0788177339901478,44373.521109948,3497.42038305009,12.6875
44667,0,0,0,0,0
44668,0,0,0,0,0
44669,0,0,0,0,0
44670,0,0,0,0,0
44671,0,0,0,0,0
44672,0,0,0,0,0
44673,1,0.0573476702508961,69877.9035953066,4007.33497320755,17.4375
44674,6,0.0377804014167651,641437.725123178,4038.96245650171,158.8125
44675,0,0,900471.730463426,3957.03040027872,227.5625
44676,0,0,729879.171597507,3945.29281944599,185
44861,0,0,3194384.77813508,12551.6101301968,254.5
44862,6,0.0194410692588092,4158842.5207121,13475.3909136075,308.625
44863,8,0.0233534026637475,4510625.95669471,13167.3080290304,342.5625
44864,9,0.032579185520362,3091684.99564506,11191.6198937378,276.25
44865,7,0.0237590156979211,3046036.84143637,10338.6910188761,294.625
44866,0,0,2219534.59369221,11015.0600183236,201.5
44867,0,0,3653615.19782853,12421.9811230889,294.125
45172,0,0,1030545.76935772,9586.47227309508,107.5
45173,0,0,725847.368813094,8885.66021500345,81.6875
45174,0,0,0,0,0
45175,0,0,0,0,0
45176,0,0,0,0,0
45177,0,0,0,0,0
45178,0,0,0,0,0
45179,3,0.0812182741116751,137445.076056204,3721.0172874776,36.9375
45180,5,0.0356665180561748,576051.693110935,4109.15162272624,140.1875
45181,1,0.0680851063829787,59591.0485245552,4057.26287826759,14.6875
45182,2,0.00646856680816657,1310614.84666556,4238.89984771557,309.1875
45183,3,0.016016016016016,1000840.84628182,5343.16100784419,187.3125
45184,1,0.0105540897097625,519164.182867045,5479.30536007435,94.75
45185,0,0,1296.56037121534,3457.49432324091,0.375
45186,0,0,0,0,0
45187,0,0,0,0,0
45188,0,0,0,0,0
45209,0,0,621164.702621578,7345.62841237639,84.5625
45210,0,0,739171.028270647,6808.71413490521,108.5625
45211,0,0,732511.550572811,4555.06599656626,160.8125
45223,0,0,0,0,0
45224,0,0,0,0,0
45225,2,0.10126582278481,49494.9410676352,2506.07296544988,19.75
45226,0,0,488102.820271419,3924.44478610186,124.375
45246,0,0,0,0,0
45247,0,0,0,0,0
45248,0,0,0,0,0
45249,0,0,1728.65035527691,1843.89371229537,0.9375
45250,0,0,0,0,0
45251,0,0,0,0,0
45260,0,0,0,0,0
45261,0,0,0,0,0
45262,0,0,0,0,0
45263,0,0,219637.757149692,2829.47191175126,77.625
45264,1,0.0701754385964912,37776.1389820606,2650.95712154811,14.25
45265,2,0.0209424083769634,302593.111303227,3168.51425448405,95.5
45266,0,0,4735.18604018112,3788.1488321449,1.25
45267,0,0,338453.974240485,3045.70505503249,111.125
45268,0,0,198457.719610207,2589.98655282489,76.625
45269,0,0,0,0,0
45270,0,0,0,0,0
45271,0,0,0,0,0
45272,0,0,0,0,0
45273,0,0,1899.08725504665,3038.53960807464,0.625
45274,1,0.0816326530612245,40354.7732953159,3294.26720778089,12.25
45275,0,0,451239.564202549,3659.31729713167,123.3125
45276,0,0,771064.284129981,4757.82049598137,162.0625
45278,0,0,1085452.41313865,5591.51275280693,194.125
45279,0,0,1166370.34778886,4660.82057058487,250.25
45280,0,0,1403256.11890209,4410.15476378578,318.1875
45282,0,0,1387664.02001842,4670.30381158913,297.125
45283,0,0,2190479.03837201,6207.52118560967,352.875
45284,0,0,1687762.77521491,5313.69626199105,317.625
45285,0,0,2333055.16213716,6281.15137038441,371.4375
45305,0,0,170718.064088832,3251.77264931108,52.5
45306,0,0,50419.513910737,3522.76079725673,14.3125
45307,4,0.0198388096714197,724955.185624106,3595.56198697635,201.625
45308,1,0.065843621399177,58877.8018250364,3876.72769218346,15.1875
45309,0,0,241426.142177069,4074.70282155391,59.25
45312,0,0,1129785.72002402,4309.07545181984,262.1875
45313,0,0,478182.796853727,4041.69294752226,118.3125
45314,2,0.0628683693516699,124278.797632604,3906.60267607401,31.8125
45315,2,0.0552677029360967,138784.515742931,3835.15069410519,36.1875
45316,1,0.064,58787.8922856312,3762.4251062804,15.625
45317,6,0.080672268907563,260989.983043178,3509.10901570659,74.375
45318,0,0,0,0,0
45319,0,0,0,0,0
45320,0,0,0,0,0
45321,0,0,0,0,0
45322,2,0.0707964601769911,102308.829145544,3621.55147417853,28.25
45323,0,0,0,0,0
45324,0,0,0,0,0
45325,0,0,0,0,0
45326,0,0,688561.305316686,3910.89133300212,176.0625
45327,0,0,1385257.80008951,3964.95971403081,349.375
45511,0,0,2674211.1276571,15259.4072904827,175.25
45512,9,0.0269511510387423,5189871.68285977,15541.4461773828,333.9375
45513,9,0.0244897959183673,5355693.84453576,14573.3165837708,367.5
45514,8,0.0255387071029529,3814785.88064338,12178.087408279,313.25
45515,8,0.0259634888438134,3695644.33657423,11993.9775629184,308.125
45516,8,0.028243601059135,3126562.20193164,11038.171939741,283.25
45517,0,0,2575899.17413722,9993.78923040628,257.75
45823,0,0,1067427.91792227,9041.2105276635,118.0625
45824,0,0,0,0,0
45825,0,0,0,0,0
45826,0,0,0,0,0
45827,0,0,0,0,0
45828,0,0,0,0,0
45829,0,0,0,0,0
45830,0,0,0,0,0
45831,2,0.0634920634920635,120139.378763778,3813.94853218342,31.5
45832,4,0.0407643312101911,374681.252636738,3818.40767018332,98.125
45833,2,0.00888148764918124,936615.442175474,4159.26924085695,225.1875
45834,4,0.0147397512666974,1078559.1469818,3974.42338823325,271.375
45835,0,0,212487.942454543,3632.27252059048,58.5
45836,0,0,28184.7259380591,3789.54298326845,7.4375
45837,0,0,0,0,0
45838,0,0,0,0,0
45839,0,0,0,0,0
45859,0,0,338287.278777963,6308.38748303894,53.625
45860,1,0.0132450331125828,370394.943963812,4905.89329753393,75.5
45861,0,0,277419.136108989,3073.89624497495,90.25
45864,0,0,0,0,0
45872,0,0,275517.687344185,4096.9172839284,67.25
45873,0,0,0,0,0
45874,0,0,0,0,0
45875,1,0.0761904761904762,33316.5766713402,2538.40584162592,13.125
45876,0,0,462967.44859141,4004.04279862841,115.625
45877,0,0,298854.783425105,5496.1799250594,54.375
45897,0,0,0,0,0
45898,0,0,0,0,0
45899,0,0,11911.7796334314,2117.64971261003,5.625
45900,0,0,129.776981667278,2076.43170667644,0.0625
45908,0,0,0,0,0
45910,0,0,260981.645497231,2715.02362025728,96.125
45911,0,0,10855.7961432939,2672.19597373388,4.0625
45912,0,0,0,0,0
45913,0,0,0,0,0
45914,1,0.0522875816993464,51727.7948260381,2704.72129809349,19.125
45915,3,0.0165346193592835,542507.868951851,2990.0537041783,181.4375
45916,1,0.0647773279352227,43841.2844933238,2839.92126272543,15.4375
45917,1,0.207792207792208,11872.937075779,2467.10380795409,4.8125
45918,0,0,0,0,0
45919,0,0,0,0,0
45920,0,0,0,0,0
45921,0,0,0,0,0
45922,0,0,20410.678539918,3298.69552160291,6.1875
45923,1,0.0536912751677852,67869.1521498353,3643.98132348109,18.625
45924,0,0,816516.652327422,3910.28627274432,208.8125
45925,0,0,1161199.53210598,4218.70856350945,275.25
45927,0,0,402377.212218489,4737.3328885179,84.9375
45928,0,0,303522.110926526,3344.59626365318,90.75
45929,5,0.0312989045383412,480988.85360858,3010.88484262022,159.75
45930,0,0,0,0,0
45931,0,0,1004478.61068849,3156.25643578473,318.25
45932,0,0,398765.07630945,3107.7648421584,128.3125
45933,0,0,19886.5640037016,3246.78595978802,6.125
45934,0,0,0,0,0
45935,0,0,604228.549638445,4690.76021068176,128.8125
45936,0,0,740297.703586062,5068.36254059777,146.0625
45937,0,0,627953.889848865,8736.74977181029,71.875
45955,0,0,0,0,0
45956,0,0,0,0,0
45957,0,0,13387.039392428,3399.88302029917,3.9375
45958,0,0,310421.826406427,3512.55249116183,88.375
45959,0,0,597172.164430535,4048.62484359685,147.5
45960,0,0,220902.768935677,3989.21478890614,55.375
45963,0,0,145521.246103414,4056.34135479899,35.875
45964,0,0,2546.54193452322,4074.46709523715,0.625
45965,0,0,110502.748046286,4092.69437208467,27
45966,0,0,1075547.18917583,4058.66863839938,265
45967,1,0.00382500597657184,1008990.76439233,3859.39570410646,261.4375
45968,3,0.0840630472854641,126798.313650985,3553.01754538661,35.6875
45969,0,0,0,0,0
45970,0,0,0,0,0
45971,0,0,0,0,0
45972,0,0,0,0,0
45973,0,0,0,0,0
45974,0,0,0,0,0
45975,0,0,0,0,0
45976,0,0,463.090824384737,3704.7265950779,0.125
45977,0,0,616570.893258731,3807.46209654176,161.9375
45978,0,0,1124211.45839147,3972.47865155997,283
46161,0,0,2012881.82972839,14513.794175599,138.6875
46162,0,0,4469013.14685543,12807.488867936,348.9375
46163,6,0.0186443969702855,3851742.41197661,11968.9024260295,321.8125
46164,6,0.0186588921282799,4192948.22615827,13039.2947752249,321.5625
46165,8,0.0242057488653555,4969132.03238495,15035.195256838,330.5
46166,6,0.0265120132560066,2754028.68188129,12169.1408202432,226.3125
46167,0,0,1354358.14257357,10423.1506883969,129.9375
46168,0,0,1790216.6370337,10430.9782201526,171.625
46473,0,0,112802.551352485,9449.42838554852,11.9375
46474,0,0,67875.929003388,6101.20710142813,11.125
46475,0,0,0,0,0
46476,0,0,0,0,0
46477,0,0,0,0,0
46478,0,0,0,0,0
46479,0,0,0,0,0
46480,0,0,0,0,0
46481,0,0,0,0,0
46482,0,0,31715.3518127904,3382.97086003098,9.375
46483,0,0,9053.81044860281,3915.16127507149,2.3125
46484,0,0,219738.793738019,4031.90447225722,54.5
46485,0,0,228740.383834533,3602.21076904776,63.5
46509,0,0,75948.9319905367,4147.38195170166,18.3125
46510,0,0,0,0,0
46511,0,0,48410.141190406,2420.5070595203,20
46513,0,0,64354.2636334772,2003.24556057517,32.125
46514,0,0,0,0,0
46515,0,0,0,0,0
46522,0,0,22053.042664338,2693.50139411761,8.1875
46523,0,0,0,0,0
46524,2,0.0505529225908373,95203.3848861569,2406.40467326779,39.5625
46525,1,0.00601956358164033,562095.248098585,3383.56808486733,166.125
46526,1,0.0364464692482916,128047.020297908,4666.86178762309,27.4375
46527,0,0,22187.7512556692,5000.05662099587,4.4375
46528,0,0,555596.561671686,5384.33978603693,103.1875
46532,0,0,0,0,0
46533,0,0,376377.825137711,5638.61910318669,66.75
46558,0,0,0,0,0
46559,0,0,0,0,0
46560,0,0,0,0,0
46561,0,0,0,0,0
46562,0,0,0,0,0
46563,0,0,0,0,0
46564,0,0,0,0,0
46565,3,0.0634920634920635,125033.978908655,2646.22177584455,47.25
46566,0,0,0,0,0
46567,0,0,0,0,0
46568,0,0,0,0,0
46569,1,0.0350109409190372,76205.1388910996,2668.01361544331,28.5625
46570,5,0.0505050505050505,288758.415627865,2916.75167300873,99
46571,0,0,0,0,0
46572,3,0.0668523676880223,160874.701490814,3584.95156525491,44.875
46573,0,0,1282661.78467344,4067.10038739102,315.375
46574,0,0,1479922.40125839,3924.22247599176,377.125
46575,0,0,1169189.47758783,3751.15934257173,311.6875
46576,0,0,81688.2636227038,3075.32286579591,26.5625
46577,0,0,0,0,0
46578,0,0,19616.2222953289,2471.3350923249,7.9375
46579,3,0.0254237288135593,315378.137397119,2672.6960796366,118
46580,0,0,0,0,0
46581,6,0.0551724137931034,302967.749976601,2785.91034461243,108.75
46582,0,0,0,0,0
46583,0,0,0,0,0
46584,0,0,0,0,0
46585,0,0,0,0,0
46586,0,0,1237884.5120222,5253.62127118175,235.625
46587,0,0,1694707.70912776,7165.78312527596,236.5
46613,0,0,0,0,0
46616,0,0,541622.338004742,4324.33004395004,125.25
46617,0,0,1000033.20538826,4166.80502245109,240
46618,0,0,671280.263252189,3973.54206882539,168.9375
46619,0,0,0,0,0
46620,0,0,0,0,0
46621,0,0,0,0,0
46622,0,0,0,0,0
46623,0,0,0,0,0
46624,0,0,0,0,0
46625,0,0,0,0,0
46626,0,0,0,0,0
46627,0,0,0,0,0
46628,0,0,217379.09314357,3743.88104445331,58.0625
46629,0,0,810850.958965422,3910.07092930885,207.375
46812,0,0,3205486.02146303,11635.1579726426,275.5
46813,0,0,4673209.06389452,14324.0124563817,326.25
46814,0,0,3627240.43520921,13428.0071641248,270.125
46815,0,0,4335050.57429673,15399.824420237,281.5
46816,7,0.021811100292113,3979809.77239599,12400.5757270372,320.9375
46817,7,0.0341984732824427,2164738.13923633,10575.8199168798,204.6875
46818,0,0,2224468.31977277,10681.7206231586,208.25
46819,0,0,1302860.26983982,11076.3891165978,117.625
47125,0,0,192865.024678383,4612.61643475954,41.8125
47126,0,0,2499.21322331519,3998.7411573043,0.625
47127,0,0,0,0,0
47128,0,0,0,0,0
47129,0,0,0,0,0
47133,0,0,0,0,0
47134,0,0,11224.2488698955,3741.41628996516,3
47135,0,0,11687.1466386675,3739.88692437361,3.125
