new2kid,tot_benefits,tot_benefits_ha
67981,0,NaN
67982,-675.261100562273,-3601.39253633212
67983,-30343.1643986259,-3467.79021698582
67984,-42866.4039399779,-1102.6727701602
67985,-9953.7607524834,-1830.57669011189
67987,-19840.409261181,-1410.87354746176
67988,34882.7432878934,6066.56405006841
67989,0,NaN
67990,0,NaN
67991,0,NaN
67992,-499.267245478929,-285.295568845102
67993,0,NaN
67994,0,NaN
67995,0,NaN
67996,0,NaN
67997,0,NaN
67998,0,NaN
67999,0,NaN
68000,0,NaN
68001,0,NaN
68002,0,NaN
68003,0,NaN
68004,0,NaN
68005,0,NaN
68006,0,NaN
68007,0,NaN
68008,0,NaN
68009,0,NaN
68010,0,NaN
68011,0,NaN
68012,0,NaN
68013,0,NaN
68014,0,NaN
68015,0,NaN
68016,0,NaN
68017,0,NaN
68018,0,NaN
68019,0,NaN
68020,0,NaN
68021,0,NaN
68022,0,NaN
68023,0,NaN
68024,0,NaN
68025,0,NaN
68026,-4650.78609457534,-3543.4560720574
68027,0,NaN
68028,0,NaN
68029,0,NaN
68030,0,NaN
68031,0,NaN
68032,0,NaN
68033,0,NaN
68034,0,NaN
68035,0,NaN
68036,0,NaN
68037,0,NaN
68038,0,NaN
68039,-35368.728762017,-4223.13179247964
68040,0,NaN
68041,0,NaN
68042,0,NaN
68043,56378.694692999,4510.29557543992
68044,88602.4832876067,1673.718692564
68045,0,NaN
68046,0,NaN
68047,0,NaN
68051,0,NaN
68052,0,NaN
68053,0,NaN
68054,0,NaN
68055,0,NaN
68056,0,NaN
68057,0,NaN
68058,0,NaN
68059,0,NaN
68060,2628.06127287671,1828.21653765337
68061,210.800787945781,3372.8126071325
68062,8034.80559053842,996.565034485385
68063,0,NaN
68064,0,NaN
68065,6523.95006142776,1897.87638150626
68066,0,NaN
68275,3070974.08477811,16253.9151030267
68276,5915578.78308822,19559.6735956626
68277,5940417.41478088,20098.6844230269
68278,4548374.93474695,20876.0754319998
68279,6212041.54235572,22320.3828155606
68280,5971982.6999956,21564.3699390498
68281,5262860.00795779,21669.0067234495
68282,4765371.83638015,21068.2369113242
68283,3993625.18871992,18678.1651620926
68284,5667541.61022944,20386.8403245663
68285,7585689.45524123,21743.2875822035
68286,5676125.83762364,19551.7789885852
68287,3739196.28445504,18102.0092439578
68288,3003112.2437543,17253.0685458057
68289,3445641.40198425,16942.3056028728
68290,5455222.29633105,17446.2436020981
68291,6425909.62122684,21500.3249560078
68292,7555552.28964633,21366.0015260412
68293,7017231.08015697,20168.0792675609
68294,7565946.05013855,19992.5907187807
68295,5522629.01112632,20252.5932106397
68349,4690304.43770088,23349.36870044
68350,6074847.84143811,22989.0173753571
68351,8081632.43704115,23844.0197294225
68352,6670044.29488471,24641.1241556581
68353,6449392.16052854,25180.6428912779
68354,6774100.55415912,25526.5211649896
68355,4975233.78941263,25032.622839812
68356,7365124.3738386,25774.7134692515
68357,6440396.10213443,25748.710053511
68358,7700681.22694776,25341.6083157475
68359,7141249.2606479,25544.3747306878
68360,7174652.39551986,25498.5424985157
68361,6142281.68780501,25218.5032088479
68362,7301479.34048933,24434.9862890252
68363,6293179.95899284,23416.4835683455
68364,4954057.79357643,20051.8402978049
68365,1649930.23727611,17669.9356067053
68366,300122.448641748,17211.3232195985
68367,3584367.27086508,24869.8509687082
68368,6098284.25919163,23803.9883257053
68369,5639825.72480219,22972.8135429825
68370,5545662.84571037,21838.691984092
68371,7238452.5598295,21238.8118388542
68372,5287092.2703944,23208.0867836243
68516,4481897.82908053,18401.4280896301
68517,6435170.24509708,18399.3430881975
68518,5776796.04772747,19632.2720398555
68519,6099158.09459493,18132.0196048902
68520,6095559.39262067,17522.2691846803
68521,5123154.7579954,17451.6661971314
68522,2628092.8111771,18378.2714068328
68526,3107343.49728273,19674.5136353477
68527,3697219.28152987,17501.6297350526
68528,5716692.25884615,18704.9235463269
68529,5840575.48108521,23056.7993331762
68530,3659944.05847036,23339.6193445698
68531,2617077.77897934,16563.7834112616
68532,85946.6343630987,5248.64942675412
68533,11708.3996398988,1801.29225229213
68534,4306.96463246921,1129.6956413034
68535,0,NaN
68536,90.359992799593,289.151976958698
68537,-2185.20998477649,-896.496404010869
68538,-1668.36762887157,-1668.36762887157
68539,22285.4307360135,950.845044736575
68540,4703821.04467041,16095.1960467764
68541,6654008.44994721,24119.6500224638
68542,5937989.81602611,23291.943382304
68543,7103138.51246317,25459.2778224486
68578,3897773.77848613,20955.7730026136
68579,1638651.22570119,20451.1853441646
68580,1452002.94233354,20254.6182016884
68584,2482976.5916921,13499.0232643811
68585,378660.505724885,3975.43838031375
68586,-2296.01210637491,-1836.80968509993
68587,0,NaN
68588,-21139.1260350096,-3451.28588326687
68589,0,NaN
68590,0,NaN
68591,0,NaN
68592,-16911.1742024895,-3706.55872931277
68593,-51361.8833932561,-3840.14081444906
68594,-432.634682933821,-3461.07746347057
68595,0,NaN
68596,-10476.9373937982,-3566.61698512278
68597,0,NaN
68598,-36353.2670655394,-2345.37206874448
68599,-77009.1041406525,-2638.42755085747
68600,-122397.759361339,-2027.29208051908
68601,-3749.63190377272,-2856.86240287445
68602,0,NaN
68605,157089.660058183,6252.32477843516
68606,2064.61753105959,375.385005647199
68607,0,NaN
68608,0,NaN
68609,-4953.82250048121,-2476.9112502406
68610,-3724.52551495508,-229.201570151082
68611,7115.48463753743,432.881194679083
68612,970.160229954161,419.528748088286
68613,-1520.8310172216,-1431.37036914974
68614,-2146.33881742,-2146.33881742
68615,0,NaN
68616,0,NaN
68617,8394.34405789147,1678.86881157829
68618,-23848.5836803305,-3347.16963934463
68619,0,NaN
68620,0,NaN
68621,0,NaN
68623,-6014.50675617367,-3318.3485551303
68624,0,NaN
68625,0,NaN
68626,0,NaN
68627,-5463.33055973696,-2497.52254159404
68628,0,NaN
68629,-28289.3202420149,-2997.54386670357
68630,0,NaN
68631,0,NaN
68632,0,NaN
68633,0,NaN
68634,34984.8539421557,5830.80899035929
68635,0,NaN
68636,0,NaN
68638,190364.49867365,5902.7751526713
68639,3861.5706202935,10297.521654116
68640,0,NaN
68641,0,NaN
68642,0,NaN
68643,0,NaN
68644,0,NaN
68645,0,NaN
68646,0,NaN
68647,0,NaN
68648,0,NaN
68649,0,NaN
68650,0,NaN
68651,0,NaN
68652,0,NaN
68653,0,NaN
68654,0,NaN
68655,0,NaN
68656,0,NaN
68657,0,NaN
68658,0,NaN
68659,0,NaN
68660,0,NaN
68661,0,NaN
68662,0,NaN
68663,0,NaN
68664,0,NaN
68665,0,NaN
68666,0,NaN
68667,0,NaN
68668,0,NaN
68669,0,NaN
68670,0,NaN
68671,0,NaN
68672,0,NaN
68673,0,NaN
68674,0,NaN
68675,0,NaN
68676,0,NaN
68677,0,NaN
68678,0,NaN
68679,0,NaN
68680,0,NaN
68681,0,NaN
68682,0,NaN
68683,0,NaN
68684,0,NaN
68685,0,NaN
68686,0,NaN
68687,0,NaN
68688,0,NaN
68689,0,NaN
68690,0,NaN
68691,-5452.98365034159,-3355.68224636406
68692,45666.7974612538,646.609521575275
68693,-104000.506346634,-1114.53992066051
68694,-118427.04445335,-3227.99439736559
68695,0,NaN
68696,0,NaN
68698,9370.8623192847,392.496851069516
68700,-15050.1122133353,-2866.68804063529
68701,0,NaN
68702,0,NaN
68703,0,NaN
68704,0,NaN
68705,0,NaN
68706,0,NaN
68707,0,NaN
68708,0,NaN
68709,0,NaN
68710,0,NaN
68711,0,NaN
68712,0,NaN
68713,0,NaN
68714,0,NaN
68715,0,NaN
68716,48068.1781490341,1813.89351505789
68926,4835678.86787653,18847.956610481
68927,4710521.7092379,20060.779171628
68928,4614749.31077578,20329.292117955
68929,7316081.91255335,22489.3968493475
68930,5430227.29535086,22473.7808395276
68931,6613483.62041342,21415.8546704341
68932,3583740.694043,20091.0480394842
68933,6027567.40455185,20691.0702580626
68934,5754360.31157627,20929.7033383088
68935,1630986.27453065,17044.9251420577
68936,1424896.43373374,16508.5756261694
68937,2706020.33134182,16866.5077138563
68938,2236864.34702418,15787.3090217851
68939,1121038.71174995,14997.1734013371
68940,1464768.93814379,16263.9160376827
68941,5792058.68716562,18405.7475659682
68942,6711043.00441207,19008.0878156476
68943,6253101.92108558,18507.1459003643
68944,6476599.52244265,19548.3101979027
68945,7949227.8018588,23041.2400053878
68946,7069532.95262006,21201.9732412223
68947,2761729.22676876,19279.0870978622
69000,3212523.37964291,23752.4833984688
69001,6826786.74186849,24235.3201397594
69002,4457987.70085063,24706.5477012851
69003,5898102.86065434,25354.5528668644
69004,7166938.24170307,24971.9102498365
69005,6057554.16390723,24731.0198067149
69006,8233951.43614503,24740.5113574311
69007,8906565.20397973,26009.3161642043
69008,8221263.52896841,25551.7125997464
69009,7643607.40301139,25526.5536314302
69010,8728611.64141062,25824.2947970728
69011,7960935.05794245,24415.3653300899
69012,7277608.26929591,24664.6329821509
69013,5129229.43755044,24215.8958397188
69014,3948095.83959164,22289.8847683367
69015,594144.541335377,19012.6253227321
69016,0,NaN
69017,3454639.50685386,24610.0766294131
69018,8160071.0168627,24713.446199092
69019,4659334.03941485,23970.8503635491
69020,6259637.89300237,22623.4936272957
69021,6160130.39076253,22937.4182574355
69022,6501227.796761,23624.720587821
69023,6766503.96002415,22654.1249969421
69024,3928996.69865525,21345.9922507586
69166,7136364.04167826,18879.2699515298
69167,6604438.097801,18663.1949072441
69168,4929787.80940757,19858.1583460526
69169,1890960.4549483,19382.0418188167
69177,560813.732167104,19091.5313078163
69178,5701387.83223933,21145.6201473874
69179,6788012.44638005,23341.5429060995
69180,4615791.30019891,22695.962139884
69181,1173978.98414949,15692.2838315721
69182,0,NaN
69183,41589.9277464204,7393.76493269696
69184,417119.052677338,9602.74078106102
69185,433023.617167548,13375.2468623181
69186,6728.22727811464,1025.25368047461
69187,-3315.85840367874,-1396.1509068121
69188,0,NaN
69189,-15969.2834785631,-1812.11727416319
69190,429273.122815979,2365.14117253983
69191,3469167.10232005,14361.3644597984
69192,6422081.04978407,22987.314719585
69193,4328808.36362345,23494.2109287568
69194,5495838.55748709,23759.3669061857
69234,311350.091294944,3870.70820568695
69235,0,NaN
69236,0,NaN
69237,-3481.37325615957,-1740.68662807979
69238,0,NaN
69239,0,NaN
69240,-759.164679994212,-337.406524441872
69241,12319.0578372463,2346.48720709454
69242,61168.0092301543,4311.40153164083
69243,4968.26251346249,2208.11667264999
69244,18197.4476795818,4773.10103070999
69245,10332.4016701576,1944.92266732379
69246,0,NaN
69247,-40769.2291130093,-2752.35302028755
69248,-41778.5460707871,-3168.04140821134
69249,-35144.7150944298,-3748.76961007251
69250,-94003.5738095041,-3193.32734809356
69251,-401.802902511406,-3214.42322009125
69252,0,NaN
69253,0,NaN
69255,0,NaN
69256,27516.8274720382,864.969036449139
69257,-32063.908298016,-1318.82399169218
69258,0,NaN
69259,0,NaN
69260,-30163.1929378391,-1280.13550929821
69261,-4168.12887617866,-833.625775235732
69262,1730.63441593146,346.126883186292
69263,7389.44651718172,1407.51362232033
69264,-46517.7815348324,-780.172436642892
69265,0,NaN
69266,0,NaN
69267,-29803.1330739058,-273.580108538435
69268,-92760.4749483045,-4180.75380048696
69269,0,NaN
69270,0,NaN
69271,0,NaN
69272,-1832.96884136757,-733.187536547028
69273,-40955.9132919335,-2501.12447584326
69274,0,NaN
69275,0,NaN
69276,0,NaN
69277,0,NaN
69278,-17198.2488044835,-4233.41509033439
69279,0,NaN
69280,-77825.6788201075,-3105.26399282224
69281,0,NaN
69282,0,NaN
69283,0,NaN
69284,9816.13630437935,2276.20551985608
69285,-31895.4341685666,-3543.93712984073
69286,-33984.3119029801,-1027.88088931509
69287,64522.4022325067,6412.1641970193
69288,216497.717083342,5079.12532746843
69289,119910.538406551,6269.83207354515
69290,80209.4051324919,9101.77646893525
69291,2111.69892502171,1299.50703078259
69292,0,NaN
69293,0,NaN
69294,0,NaN
69295,0,NaN
69296,0,NaN
69297,0,NaN
69298,0,NaN
69299,0,NaN
69300,0,NaN
69301,0,NaN
69302,0,NaN
69303,0,NaN
69304,0,NaN
69305,0,NaN
69306,0,NaN
69307,0,NaN
69308,0,NaN
69309,0,NaN
69310,0,NaN
69311,0,NaN
69312,0,NaN
69313,0,NaN
69314,0,NaN
69315,0,NaN
69316,0,NaN
69317,0,NaN
69318,0,NaN
69319,0,NaN
69320,0,NaN
69321,0,NaN
69322,0,NaN
69323,0,NaN
69324,0,NaN
69325,0,NaN
69326,0,NaN
69327,0,NaN
69328,0,NaN
69329,0,NaN
69330,0,NaN
69331,0,NaN
69332,0,NaN
69333,0,NaN
69334,0,NaN
69335,0,NaN
69336,0,NaN
69337,0,NaN
69338,0,NaN
69339,0,NaN
69340,0,NaN
69341,-21346.4052373101,-3672.49982577378
69342,-285037.349948244,-3725.978430696
69343,0,NaN
69344,0,NaN
69345,-9126.00335266459,-3174.26203570942
69347,-27553.3972723311,-551.067945446622
69348,-1498.35417954475,-557.527136574792
69349,-8621.39695971855,-999.582256199252
69350,-1722.37203223589,-199.695308085321
69351,0,NaN
69352,0,NaN
69353,0,NaN
69354,0,NaN
69355,0,NaN
69356,0,NaN
69357,0,NaN
69358,0,NaN
69359,0,NaN
69360,0,NaN
69361,0,NaN
69362,0,NaN
69363,0,NaN
69364,3048.7586591127,508.126443185451
69365,11021.9755937959,608.108998278396
69575,3629497.58932456,19846.8767700591
69576,6335548.36920887,19974.1426418408
69577,7189245.19572008,21309.3596019862
69578,7084679.536684,21359.5011469651
69579,6745880.98226071,21955.6744744043
69580,4343466.15036118,21683.4503606175
69581,6408332.56589263,21585.9623272173
69582,3572707.7226684,19383.9686546946
69583,6198066.33235209,21525.735037472
69584,4844338.2354211,20965.4887115871
69585,2196271.56552977,16208.6462400721
69586,1538575.63616472,16884.2319469379
69587,1451855.06488587,15954.4512624821
69588,550419.730150851,14851.122567308
69589,1658311.74904726,13259.8640603479
69590,220580.123725809,11686.3641709038
69591,857310.929572688,16447.2120781331
69592,1619381.19772434,17832.1398235302
69593,6109323.58528617,18969.3726692371
69594,6648549.79837663,19108.4599917417
69595,7407855.39941876,23484.3840679018
69596,7993876.15752847,22975.0347620721
69597,7013630.49712727,22247.8366284767
69598,4571684.28837509,19849.9182127548
69653,5887508.92329184,24692.0426664926
69654,7092666.43083439,25536.1527662804
69655,6722482.98685864,24658.3511668359
69656,7976151.3960676,25250.9739487696
69657,9704223.21242423,26993.6667939478
69658,8476551.79730815,24699.4771001512
69659,8566758.04764492,26028.8888648535
69660,7330551.55001165,26499.9604157674
69661,7086094.08840854,25455.2100167348
69662,8680427.12142914,24280.9150249766
69663,7862970.85377375,24128.794334557
69664,4999572.3533986,21463.149357225
69665,2465417.83199521,19586.2389830801
69666,323262.689213326,16792.8669721208
69667,6413623.96598164,24105.7043588692
69668,8336025.02706281,25170.10764918
69669,7710425.86903798,23228.5471482974
69670,7573118.31039536,22623.2063043924
69671,6915375.478967,21759.2935424724
69672,6838177.8027532,21917.2365472859
69673,7203971.36664966,23159.2408813331
69712,4724472.96306285,22618.6617022758
69713,3041949.46402698,18583.8837053958
69827,0,NaN
69828,4349739.04036441,22122.0040196537
69829,4310736.75578749,22883.8049411413
69830,660160.407239804,21125.1330316737
69831,2573186.24607162,20162.0861592292
69832,699327.509811865,18312.9953469555
69833,1068649.97047202,16878.9728801109
69834,1029047.39835221,14740.1596899153
69835,0,NaN
69836,1779.80383615336,466.833793089407
69837,-2986.90033485985,-590.005004416761
69838,-4505.13210536579,-2059.48896245293
69839,0,NaN
69840,33581.9469836623,448.13273706305
69841,429823.403792109,2834.77925007161
69842,2071041.7065977,17222.8000548665
69843,5272827.35444587,22545.4937656692
69844,4335282.25769976,22653.3364216839
69845,6808378.06448959,22794.3186925787
69885,261805.046415295,10191.9239480407
69886,87783.7945545746,12108.1095937344
69887,19737.5764326189,10526.7074307301
69888,0,NaN
69889,14015.0856209835,3737.35616559561
69890,209405.550680603,9971.69288955253
69891,826995.043129205,5862.61439524469
69892,67434.9876653693,3182.77227919147
69893,-44730.1335434622,-2806.59661449175
69894,-4338.40441926865,-3653.3931951736
69895,-2626.20914694824,-3501.61219593098
69896,-3158.98283075914,-2105.98855383943
69897,0,NaN
69898,0,NaN
69899,0,NaN
69900,0,NaN
69901,-6129.48158174996,-3381.78294165515
69902,0,NaN
69903,-11739.1054997955,-2845.84375752617
69905,0,NaN
69906,0,NaN
69907,12803.4991930169,3251.68233473446
69908,232.456882929109,132.832504530919
69909,-2288.56602224481,-1181.1953663199
69910,0,NaN
69911,0,NaN
69912,-906.455601278275,-453.227800639137
69913,38952.6794515961,1076.4125582479
69914,-32961.4411491875,-876.051592004983
69915,-34065.9928591883,-2620.46098916833
69916,-4505.0630738426,-3003.37538256173
69917,1262.40995418567,74.2594090697452
69918,-149658.349237612,-1449.47553741029
69919,-56368.189378517,-4532.11572892599
69920,0,NaN
69921,0,NaN
69922,0,NaN
69923,-156723.499028317,-2446.41559458836
69924,-19888.1447621608,-3535.6701799397
69925,0,NaN
69926,0,NaN
69927,0,NaN
69928,-566.621213515287,-4532.9697081223
69929,0,NaN
69930,0,NaN
69931,0,NaN
69932,0,NaN
69933,0,NaN
69934,-2140.09769290416,-856.039077161664
69935,0,NaN
69936,0,NaN
69937,0,NaN
69938,245788.863812195,9568.42292212925
69939,19897.8818630651,1872.74182240613
69940,250480.506275386,5684.66397220735
69941,108103.262085733,9451.65132990014
69942,0,NaN
69943,0,NaN
69944,0,NaN
69945,0,NaN
69946,0,NaN
69947,0,NaN
69948,0,NaN
69949,0,NaN
69950,0,NaN
69951,0,NaN
69952,0,NaN
69953,0,NaN
69954,0,NaN
69955,0,NaN
69956,0,NaN
69957,0,NaN
69958,0,NaN
69959,0,NaN
69960,0,NaN
69961,0,NaN
69962,0,NaN
69963,0,NaN
69964,0,NaN
69965,0,NaN
69966,0,NaN
69967,0,NaN
69968,0,NaN
69969,0,NaN
69970,0,NaN
69971,0,NaN
69972,0,NaN
69973,0,NaN
69974,0,NaN
69975,0,NaN
69976,0,NaN
69977,0,NaN
69978,0,NaN
69979,-2639.3507141472,-1689.18445705421
69980,0,NaN
69981,0,NaN
69982,0,NaN
69983,0,NaN
69984,0,NaN
69985,0,NaN
69986,0,NaN
69987,0,NaN
69988,0,NaN
69989,0,NaN
69990,0,NaN
69991,0,NaN
69992,0,NaN
69993,-6947.72390951349,-3269.5171338887
69994,-62798.329972415,-3008.3032322115
69996,-31851.3191649947,-1894.50225516697
69997,-22883.7686475838,-1512.97643950967
69998,-3121.79814331531,-1085.8428324575
69999,0,NaN
70000,-21396.2670322115,-383.359767654405
70001,-3402.32615275482,-518.4496994674
70002,0,NaN
70003,0,NaN
70004,0,NaN
70005,0,NaN
70006,0,NaN
70007,0,NaN
70008,0,NaN
70009,0,NaN
70010,0,NaN
70011,0,NaN
70012,-9318.65353684986,-560.520513494728
70013,0,NaN
70014,0,NaN
70015,-2532.31622990134,-900.37910396492
70016,-278.954435125966,-171.664267769825
70021,-57325.4945334068,-970.590383634401
70022,13247.7168263628,192.694062928913
70225,3055724.60096343,20253.352781862
70226,7929270.25878405,21568.9092384469
70227,6954097.27815016,21799.6779879315
70228,7718623.38595219,22251.8872387811
70229,6772792.9888288,22871.3988647659
70230,5459590.39820689,21767.6168381037
70231,6829421.45459586,21990.4896907897
70232,3370008.82908302,19940.8806454617
70233,7270672.93536875,22362.7003010188
70234,6280023.39494788,20290.8671888461
70235,2601165.40292849,16541.5923874626
70236,1576004.68267018,16010.2063001415
70237,1126007.10386275,15139.5913124403
70238,2548146.33566514,14660.3169257973
70239,116176.681167685,13769.0881383923
70240,0,NaN
70241,2056986.36878865,15664.8176585523
70242,6075351.39956272,20293.4493513577
70243,7321665.06449072,20963.9658253135
70244,7745604.64505769,21730.6109628131
