new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
"82994",12,0,0,0,0,0,0,0,431,5957,0,0,0,0,0,0,0,0,0,0,0
"82995",2229,402,31,2433,0,0,0,0,148,1128,0,0,0,0,0,0,0,0,0,0,29
"82996",468,5267,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0
"82997",36,5133,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0
"82998",1663,672,49,168,0,0,0,0,0,3516,0,0,0,0,0,0,128,0,191,0,13
"82999",1454,1541,0,1057,0,0,0,0,0,1150,0,0,0,0,0,0,227,0,919,0,52
"83000",0,3530,0,110,0,0,0,0,0,2760,0,0,0,0,0,0,0,0,0,0,0
"83001",27,2713,0,1924,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0
"83002",0,3793,0,272,0,0,0,0,1605,543,187,0,0,0,0,0,0,0,0,0,0
"83003",174,3038,0,135,0,0,0,0,0,290,2540,0,0,223,0,0,0,0,0,0,0
"83004",380,2192,0,1128,0,0,0,0,12,0,50,0,0,2638,0,0,0,0,0,0,0
"83005",91,903,0,960,0,0,0,0,0,181,477,0,0,3788,0,0,0,0,0,0,0
"83006",94,364,0,4256,0,0,0,0,0,29,944,0,0,713,0,0,0,0,0,0,0
"83007",37,931,0,1272,0,0,0,0,0,0,4160,0,0,0,0,0,0,0,0,0,0
"83008",0,1926,0,238,0,0,0,0,0,0,4236,0,0,0,0,0,0,0,0,0,0
"83009",0,5419,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0
"83010",0,5323,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0
"83011",0,3094,0,0,0,0,0,0,0,0,3276,0,0,30,0,0,0,0,0,0,0
"83012",0,371,0,0,0,0,0,0,0,0,6029,0,0,0,0,0,0,0,0,0,0
"83013",0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0
"83014",0,0,0,0,0,0,1092,0,0,0,5156,0,0,152,0,0,0,0,0,0,0
"83015",0,584,0,0,0,0,1563,0,0,0,4057,0,0,196,0,0,0,0,0,0,0
"83016",0,0,0,690,0,0,164,0,0,0,5546,0,0,0,0,0,0,0,0,0,0
"83017",0,75,0,6,0,0,0,0,0,0,6319,0,0,0,0,0,0,0,0,0,0
"83018",0,470,0,97,0,0,0,0,0,0,5767,0,0,66,0,0,0,0,0,0,0
"83019",0,130,0,0,0,0,0,0,0,0,6196,0,0,74,0,0,0,0,0,0,0
"83020",0,2866,0,0,0,0,36,0,0,0,3446,0,0,52,0,0,0,0,0,0,0
"83021",0,21,0,0,0,0,0,0,0,0,6379,0,0,0,0,0,0,0,0,0,0
"83022",0,0,0,0,0,0,0,0,335,921,4253,0,0,891,0,0,0,0,0,0,0
"83023",0,0,0,0,0,0,0,0,9,5613,202,0,0,576,0,0,0,0,0,0,0
"83024",0,0,0,0,0,0,0,0,212,5113,0,0,0,1075,0,0,0,0,0,0,0
"83025",161,114,0,281,0,0,0,0,41,5803,0,0,0,0,0,0,0,0,0,0,0
"83026",935,0,0,945,0,0,0,0,432,3386,0,0,0,0,0,16,686,0,0,0,0
"83027",0,0,0,0,0,0,0,0,0,5838,0,0,0,86,0,12,464,0,0,0,0
"83028",0,0,0,0,0,0,0,0,0,6286,0,0,0,114,0,0,0,0,0,0,0
"83029",0,0,0,0,0,0,0,0,10,6355,0,0,0,35,0,0,0,0,0,0,0
"83030",0,0,0,0,0,0,0,0,11,6326,0,0,0,63,0,0,0,0,0,0,0
"83031",0,0,0,0,0,0,0,0,438,5962,0,0,0,0,0,0,0,0,0,0,0
"83032",3,0,0,0,0,0,0,0,157,6169,0,0,0,71,0,0,0,0,0,0,0
"83033",0,0,0,0,0,0,0,0,1049,3486,0,0,0,0,0,0,302,0,0,0,0
"83223",513,0,3468,0,0,28,0,0,0,0,0,0,0,0,553,0,0,135,0,0,130
"83224",1393,168,3557,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,396
"83225",1337,0,3659,86,0,0,0,0,0,0,0,0,0,0,0,0,0,78,375,0,865
"83226",1860,9,3460,918,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,142
"83227",440,4,2022,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,591
"83228",1222,23,727,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,877
"83229",495,0,633,1441,0,0,0,0,348,0,0,3355,0,8,0,0,0,0,0,0,120
"83230",1210,11,581,658,0,0,0,0,930,0,0,2524,0,0,0,0,0,0,0,64,422
"83231",3,0,0,71,0,0,1641,0,327,0,0,4279,0,79,0,0,0,0,0,0,0
"83232",16,0,0,436,0,0,5881,0,0,0,0,60,0,7,0,0,0,0,0,0,0
"83233",123,28,0,1679,0,0,4500,0,0,0,0,16,0,0,0,0,0,0,0,0,54
"83234",620,1710,0,116,0,0,3727,0,0,0,0,0,0,227,0,0,0,0,0,0,0
"83235",50,1286,0,0,0,0,5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83236",0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83237",0,0,0,315,0,0,6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83238",0,0,0,0,0,0,5433,0,0,0,967,0,0,0,0,0,0,0,0,0,0
"83239",0,0,0,0,0,0,2512,0,0,0,3888,0,0,0,0,0,0,0,0,0,0
"83240",0,0,0,0,0,0,1566,0,0,0,4834,0,0,0,0,0,0,0,0,0,0
"83241",0,0,0,0,0,0,112,0,0,0,6288,0,0,0,0,0,0,0,0,0,0
"83242",0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0
"83243",0,0,0,0,0,0,1629,0,0,0,4771,0,0,0,0,0,0,0,0,0,0
"83244",0,0,0,0,0,0,1880,0,0,0,4520,0,0,0,0,0,0,0,0,0,0
"83245",101,0,0,137,0,0,4141,0,0,0,1793,0,0,228,0,0,0,0,0,0,0
"83246",1153,0,0,2970,0,0,1368,0,0,0,0,632,0,10,0,0,0,0,0,0,267
"83247",597,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
"83248",572,35,217,5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
"83249",599,134,254,5284,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,94
"83250",1399,98,307,4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"83251",1198,186,363,4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"83252",1234,44,132,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"83253",421,0,86,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"83254",489,83,643,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
"83255",753,83,806,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
"83256",536,0,754,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
"83257",197,0,1984,4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"83258",1009,22,1384,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
"83259",693,0,1280,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
"83260",842,27,1041,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"83261",1009,0,698,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
"83262",575,0,1163,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"83263",276,0,2262,3582,0,0,0,36,0,0,0,0,0,5,0,0,0,0,0,15,224
"83264",981,11,2065,2944,24,0,0,12,0,0,0,0,0,45,0,0,0,0,42,0,276
"83265",285,0,945,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,48,1719
"83266",335,0,587,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,52,207,1086,3114
"83267",663,152,894,3805,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,150,714
"83268",1502,427,1020,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"83269",841,110,841,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"83270",445,0,210,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,81
"83271",396,0,330,5518,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,89
"83272",858,0,98,5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"83273",525,0,105,3143,0,197,0,0,0,0,0,0,0,0,217,0,157,144,15,59,792
"83293",928,0,275,1801,0,0,0,0,0,0,0,0,0,0,792,95,57,457,28,0,107
"83294",1154,0,227,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948
"83295",1972,0,700,1169,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0,0,200
"83296",1599,0,263,1259,0,0,0,0,0,3033,0,0,0,0,0,0,0,0,0,0,246
"83297",713,0,485,4064,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,996
"83298",690,0,72,938,0,0,0,437,0,0,0,0,0,11,0,236,12,243,2915,67,779
"83299",1,0,44,284,0,0,0,0,0,0,0,0,0,38,0,898,0,1756,1440,142,1797
"83300",9,0,204,347,0,0,0,0,0,0,0,0,0,0,0,1217,39,1385,2531,217,451
"83301",430,0,406,2451,0,0,0,0,0,0,0,0,0,0,0,1061,26,53,619,44,1310
"83302",1852,0,275,3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
"83303",1957,0,233,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
"83304",2723,98,307,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338
"83305",2096,0,173,3208,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,55,850
"83306",1577,0,553,709,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,141,3351
"83307",1977,131,32,2800,0,0,474,0,0,0,0,102,0,0,0,0,0,0,0,0,884
"83308",447,0,0,5681,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"83309",2117,34,0,4211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37
"83310",710,0,0,5576,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,59
"83311",667,0,192,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"83312",620,0,189,5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
"83313",1124,0,77,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"83314",839,524,0,4667,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"83315",625,983,0,3859,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"83316",1983,1301,0,2939,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"83317",595,4598,0,1170,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"83318",796,4849,0,685,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"83319",1918,1258,0,2503,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,218
"83320",323,1160,0,1554,0,0,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"83321",139,507,0,1192,0,0,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"83322",641,0,0,5524,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"83323",519,0,0,5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
"83324",1843,77,0,3412,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1012
"83325",602,19,0,5543,0,0,49,0,0,0,0,4,0,0,0,0,0,0,0,0,183
"83326",638,205,15,5151,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"83327",661,0,0,5450,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"83328",1043,0,39,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
"83329",600,0,0,4990,0,0,769,0,0,0,0,10,0,0,0,0,0,0,0,0,31
"83330",506,15,0,4720,0,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"83331",958,72,0,4595,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"83332",906,2509,117,1827,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"83333",504,240,38,5460,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"83334",521,0,74,5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
"83335",878,0,132,5311,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,59
"83336",588,0,422,4881,0,0,46,0,0,273,0,0,0,0,0,0,0,0,0,0,190
"83337",261,0,135,5681,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,168
"83338",318,0,276,4342,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,125
"83351",395,0,0,1574,26,0,65,0,0,0,0,0,815,0,89,1154,0,147,1016,0,225
"83352",650,0,100,3863,0,0,5,0,0,0,0,0,0,0,0,575,0,451,0,9,105
"83353",573,0,0,2446,0,0,0,0,0,0,0,0,38,0,0,59,0,470,0,38,32
"83361",37,0,0,646,244,0,0,0,0,0,0,0,0,0,0,3053,0,798,32,0,175
"83362",266,0,145,803,846,0,0,0,0,0,0,0,0,0,0,3905,0,0,401,0,34
"83363",34,0,0,117,1388,0,0,0,0,0,0,0,0,0,0,1251,0,707,2308,17,170
"83364",353,0,0,1358,310,0,0,0,0,0,0,0,0,0,0,295,0,385,137,30,523
"83366",1089,0,56,67,114,0,0,0,0,0,0,0,0,0,0,4011,0,471,409,0,26
"83367",0,0,0,5,167,0,0,0,0,0,0,0,0,0,0,1899,0,1303,2964,0,0
"83369",964,0,132,177,1492,0,0,0,0,0,0,0,0,0,0,48,0,337,1629,588,899
"83370",2274,0,479,1562,1053,0,719,0,0,42,0,0,0,0,0,0,0,0,102,20,149
"83371",22,0,10,330,771,0,5121,0,36,81,0,0,0,29,0,0,0,0,0,0,0
"83372",0,9,0,0,0,0,4997,0,773,176,0,0,0,445,0,0,0,0,0,0,0
"83373",0,171,0,0,0,0,4540,0,1070,619,0,0,0,0,0,0,0,0,0,0,0
"83374",1854,2315,0,285,0,0,504,0,499,914,0,0,0,29,0,0,0,0,0,0,0
"83375",556,2945,0,166,48,0,636,0,0,1968,0,0,0,81,0,0,0,0,0,0,0
"83376",370,738,0,415,243,0,1865,0,0,2236,0,180,0,339,0,0,0,0,0,0,14
"83377",364,273,0,921,128,0,3213,0,0,588,0,163,0,750,0,0,0,0,0,0,0
"83378",0,0,0,0,0,0,6115,0,190,15,0,0,0,80,0,0,0,0,0,0,0
"83379",557,0,0,299,446,0,4132,0,15,768,0,44,0,62,0,0,0,0,0,0,77
"83380",2523,0,0,44,219,0,492,0,0,575,0,798,0,1314,0,0,0,0,0,0,435
"83381",1124,23,0,725,2586,0,826,0,0,602,0,17,0,123,0,0,0,0,0,0,374
"83382",832,0,0,4326,345,0,632,21,0,0,0,99,0,0,0,0,0,0,0,0,145
"83383",774,0,0,5400,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,199
"83384",1257,0,0,4517,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,509
"83385",1197,0,151,1461,0,0,0,0,0,0,0,0,0,0,0,0,59,131,0,53,3348
"83387",864,0,0,4884,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,642
"83388",762,0,0,5423,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,123
"83389",863,0,0,4834,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,645
"83477",3284,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,704,0,101,0,81
"83478",1139,0,0,1670,0,0,0,0,0,3564,8,0,0,0,0,0,0,0,0,0,19
"83479",435,1398,0,935,0,0,0,0,196,3033,328,0,0,59,0,0,0,0,0,0,16
"83480",1412,852,0,2561,0,0,0,0,9,0,1554,0,0,0,0,0,0,0,0,0,12
"83481",634,2741,0,322,0,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,10
"83482",43,6056,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0
"83483",0,6213,0,0,0,0,114,0,0,0,73,0,0,0,0,0,0,0,0,0,0
"83484",0,5710,0,0,0,0,555,0,0,0,0,0,0,135,0,0,0,0,0,0,0
"83485",0,3295,0,0,0,0,3093,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"83486",214,5725,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83487",251,4592,0,71,0,0,1214,0,0,0,272,0,0,0,0,0,0,0,0,0,0
"83488",0,5299,0,0,0,0,1065,0,0,0,27,0,0,0,0,0,0,0,0,0,9
"83489",0,4817,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83490",35,517,0,191,0,0,5263,0,0,0,394,0,0,0,0,0,0,0,0,0,0
"83491",304,3440,0,749,0,0,1505,0,0,0,388,0,0,0,0,0,0,0,0,0,14
"83492",523,4568,0,22,0,0,845,0,0,20,416,0,0,0,0,0,0,0,0,0,6
"83493",478,935,0,69,0,0,4538,0,0,0,368,0,0,0,0,0,0,0,0,0,12
"83494",0,5833,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83495",0,1003,0,37,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"83496",282,533,0,1190,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"83497",42,19,0,22,0,0,6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83498",0,3784,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83499",0,5978,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83500",0,5860,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83501",7,5947,0,13,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83502",0,5445,0,0,0,0,860,0,95,0,0,0,0,0,0,0,0,0,0,0,0
"83503",0,1539,0,0,0,0,4591,0,0,0,270,0,0,0,0,0,0,0,0,0,0
"83504",0,0,0,93,0,0,6202,0,0,105,0,0,0,0,0,0,0,0,0,0,0
"83505",121,59,0,4413,0,0,797,0,0,0,44,932,0,0,0,0,0,0,0,0,34
"83506",42,10,0,1758,0,0,97,0,0,0,814,3652,0,0,0,0,0,0,0,0,27
"83507",19,3,0,512,0,0,1055,0,0,0,3054,1757,0,0,0,0,0,0,0,0,0
"83508",296,28,0,5564,0,0,194,0,0,0,169,118,0,0,0,0,0,0,0,0,31
"83509",817,0,0,2851,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,133,2291
"83510",850,0,0,3460,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,29,1874
"83511",630,266,0,4233,0,0,0,0,0,0,612,429,0,177,0,0,0,0,0,0,53
"83512",1887,1195,0,1466,0,0,0,0,0,0,1695,133,0,7,0,0,0,0,0,0,17
"83513",1018,78,146,4468,0,0,95,0,0,0,431,122,0,0,0,0,0,0,0,0,42
"83514",168,19,0,2400,0,0,1028,0,0,0,2776,0,0,0,0,0,0,0,0,0,9
"83515",0,0,0,12,0,0,304,0,0,0,6084,0,0,0,0,0,0,0,0,0,0
"83516",0,9,0,0,0,0,0,0,0,0,6391,0,0,0,0,0,0,0,0,0,0
"83517",256,2722,0,966,0,0,321,0,0,0,2123,12,0,0,0,0,0,0,0,0,0
"83518",583,5,0,4407,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,11,1251
"83519",291,0,0,5812,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,206
"83520",239,619,0,4598,0,0,18,0,0,0,849,55,0,0,0,0,0,0,0,0,22
"83521",0,4846,0,127,0,0,35,0,0,0,1391,1,0,0,0,0,0,0,0,0,0
"83522",9,2343,0,67,0,0,42,0,0,0,3939,0,0,0,0,0,0,0,0,0,0
"83523",15,3346,0,83,0,0,93,0,0,0,2841,22,0,0,0,0,0,0,0,0,0
"83524",16,1099,0,3344,0,0,0,0,0,0,1932,9,0,0,0,0,0,0,0,0,0
"83525",117,0,0,5367,0,0,0,0,0,0,13,46,0,135,0,0,0,0,0,0,722
"83526",348,0,283,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,940
"83527",402,0,198,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,556
"83528",269,0,198,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4492
"83529",460,0,37,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5219
"83530",200,0,15,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,5353
"83531",489,0,73,106,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1528,4190
"83532",30,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,20,5695,55
"83533",802,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,2855
"83534",1209,0,44,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,4227
"83535",758,0,2288,1158,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,107,1399
"83536",850,0,2010,2911,0,0,0,0,0,5,0,0,0,247,0,0,0,0,0,29,348
"83537",1723,0,626,3013,0,0,0,0,0,10,0,0,0,568,0,0,0,0,0,22,438
"83538",1822,122,104,2617,0,0,0,0,0,1354,0,0,0,158,0,0,0,0,0,10,213
"83539",899,0,0,3963,0,0,16,0,0,565,0,0,0,109,0,0,0,0,0,0,848
"83540",32,0,0,392,0,0,5955,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"83541",0,0,0,0,0,0,3018,0,446,0,2936,0,0,0,0,0,0,0,0,0,0
"83542",0,496,0,0,0,0,4173,0,340,0,1342,49,0,0,0,0,0,0,0,0,0
"83543",1279,201,0,3732,0,0,71,0,0,262,680,123,0,0,0,0,0,0,0,0,52
"83544",882,0,134,3691,0,0,0,0,0,68,1603,0,0,0,0,0,0,0,0,0,22
"83545",50,929,0,1514,0,0,0,0,0,44,3863,0,0,0,0,0,0,0,0,0,0
"83546",368,0,360,5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,424
"83547",814,0,803,2263,0,0,0,0,0,22,2438,0,0,0,0,0,0,0,0,0,60
"83548",504,480,403,443,0,0,0,0,0,262,4308,0,0,0,0,0,0,0,0,0,0
"83549",628,1661,0,1003,0,0,0,0,0,0,2724,0,0,364,0,0,0,0,0,0,20
"83550",1328,85,59,2361,0,0,0,0,0,457,2,96,0,1953,0,0,0,0,0,0,59
"83551",172,1884,0,510,0,0,1282,0,153,1502,793,104,0,0,0,0,0,0,0,0,0
"83552",2653,903,0,151,0,0,0,0,39,0,0,0,0,2642,0,0,0,0,0,0,12
"83553",1558,1347,0,397,0,0,2238,0,589,0,0,0,0,254,0,0,0,0,0,0,17
"83554",40,1038,0,0,0,0,4553,0,517,0,0,252,0,0,0,0,0,0,0,0,0
"83555",244,2028,0,0,0,0,1423,0,2547,0,0,158,0,0,0,0,0,0,0,0,0
"83556",225,2256,0,0,0,0,189,0,3084,0,0,0,0,646,0,0,0,0,0,0,0
"83557",377,3821,0,296,0,0,210,0,448,0,69,0,0,1168,0,0,0,0,0,0,11
"83558",1080,4728,0,224,0,0,112,0,86,0,0,0,0,0,0,0,0,0,0,0,170
"83559",1048,4164,0,347,0,0,792,0,49,0,0,0,0,0,0,0,0,0,0,0,0
"83560",2752,2963,0,497,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"83561",506,690,0,307,0,0,4747,0,97,0,0,0,0,0,0,0,0,0,0,0,53
"83562",105,111,0,130,0,0,3042,0,3010,0,2,0,0,0,0,0,0,0,0,0,0
"83563",12,245,0,0,0,0,2210,0,3857,0,64,0,0,12,0,0,0,0,0,0,0
"83564",14,2142,0,0,0,0,639,0,3605,0,0,0,0,0,0,0,0,0,0,0,0
"83565",882,4998,0,461,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,9
"83566",2167,109,0,1954,0,0,1383,0,0,0,0,0,0,43,0,0,0,0,0,0,744
"83567",1367,430,0,1333,0,0,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"83568",0,0,0,0,0,0,5227,0,129,0,0,1044,0,0,0,0,0,0,0,0,0
"83569",0,0,0,0,0,0,1698,0,0,0,0,4702,0,0,0,0,0,0,0,0,0
"83570",0,0,0,0,0,0,4845,0,191,0,0,1364,0,0,0,0,0,0,0,0,0
"83571",0,0,0,0,0,0,6256,0,144,0,0,0,0,0,0,0,0,0,0,0,0
"83572",517,2481,0,0,0,0,3150,0,252,0,0,0,0,0,0,0,0,0,0,0,0
"83573",2007,327,0,807,0,0,422,0,2837,0,0,0,0,0,0,0,0,0,0,0,0
"83574",0,13,0,0,0,0,1025,0,5362,0,0,0,0,0,0,0,0,0,0,0,0
"83575",0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0
"83576",0,4719,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0
"83577",8,6311,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83578",287,1805,0,238,0,0,32,0,0,0,0,0,0,4029,0,0,0,0,0,0,9
"83579",960,4495,0,49,0,0,774,0,122,0,0,0,0,0,0,0,0,0,0,0,0
"83580",0,1749,0,0,0,0,4572,0,79,0,0,0,0,0,0,0,0,0,0,0,0
"83581",0,0,0,0,0,0,5926,0,474,0,0,0,0,0,0,0,0,0,0,0,0
"83582",0,0,0,0,0,0,1514,0,1497,0,0,3389,0,0,0,0,0,0,0,0,0
"83583",0,0,0,0,0,0,0,0,800,0,25,5575,0,0,0,0,0,0,0,0,0
"83584",0,0,0,0,0,0,0,0,2398,0,85,3917,0,0,0,0,0,0,0,0,0
"83585",0,0,0,0,0,0,0,0,2281,0,0,4119,0,0,0,0,0,0,0,0,0
"83586",0,0,0,0,0,0,0,0,4548,0,0,1852,0,0,0,0,0,0,0,0,0
"83587",0,0,0,0,0,0,1,0,4377,0,0,708,0,1314,0,0,0,0,0,0,0
"83588",0,733,0,0,0,0,316,0,3085,0,0,0,0,2266,0,0,0,0,0,0,0
"83589",94,2010,0,9,0,0,1359,0,1747,0,15,0,0,1147,0,0,0,0,0,0,19
"83590",0,31,0,0,0,0,685,0,5303,0,0,381,0,0,0,0,0,0,0,0,0
"83591",0,0,0,0,0,0,335,0,5867,0,71,127,0,0,0,0,0,0,0,0,0
"83592",0,0,0,0,0,0,2782,0,3544,0,74,0,0,0,0,0,0,0,0,0,0
"83593",0,9,0,0,0,0,3787,0,864,0,1740,0,0,0,0,0,0,0,0,0,0
"83594",0,5156,0,0,0,0,287,0,868,0,89,0,0,0,0,0,0,0,0,0,0
"83595",635,3910,0,9,0,0,712,0,1122,0,0,0,0,0,0,0,0,0,0,0,12
"83596",28,1561,0,43,0,0,2747,189,515,0,0,0,0,1317,0,0,0,0,0,0,0
"83597",27,1838,0,40,0,0,4054,0,441,0,0,0,0,0,0,0,0,0,0,0,0
"83598",0,471,0,0,0,0,2003,0,1296,0,0,2630,0,0,0,0,0,0,0,0,0
"83599",0,0,0,0,0,0,1,0,1712,0,22,4608,0,57,0,0,0,0,0,0,0
"83600",0,0,0,0,0,0,0,0,0,0,745,5655,0,0,0,0,0,0,0,0,0
"83601",0,0,0,0,0,0,13,0,0,0,944,5443,0,0,0,0,0,0,0,0,0
"83602",0,0,0,0,0,0,0,0,0,0,1630,4770,0,0,0,0,0,0,0,0,0
