new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"149006",150,43,1957,2087,90,133,0,0,0,0,0,0,0,13,0,192,0,0,0,0,0,88,1647
"149007",131,38,1295,2346,65,468,0,0,0,0,0,0,0,104,0,272,0,0,0,0,0,110,1571
"149008",257,0,2141,2065,191,280,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,518,878
"149009",92,0,3092,2831,162,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,206
"149010",371,0,3482,1772,206,25,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,28,475
"149011",150,0,3527,1823,517,16,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,78,186
"149012",0,0,5315,895,30,86,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,63
"149013",237,0,5273,633,0,188,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,55
"149014",864,0,4376,763,214,44,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"149015",411,0,4773,827,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
"149016",38,0,4907,766,604,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36
"149017",351,25,2560,1179,160,0,0,0,0,35,19,0,0,0,0,0,0,0,0,0,0,66,2005
"149018",13,0,241,481,0,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,471,5163
"149019",334,0,562,980,7,37,0,0,0,0,34,0,0,0,0,278,0,0,0,0,0,1642,2526
"149020",47,0,162,752,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,458,4975
"149021",195,0,50,737,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,5248
"149022",62,0,42,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,5319
"149023",312,0,2904,753,276,0,0,0,0,0,12,0,0,187,0,0,0,0,0,0,0,95,1861
"149024",926,0,3571,1518,311,0,0,0,0,8,0,0,0,46,0,0,0,0,0,0,0,0,20
"149025",734,1708,3295,240,237,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,35
"149026",974,3137,1334,696,90,0,0,0,0,42,57,0,0,0,0,0,0,0,0,0,0,47,23
"149027",194,775,2676,1919,198,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,594
"149028",669,48,1901,1605,457,0,0,0,0,35,0,0,0,0,0,6,0,0,0,0,0,163,1516
"149029",1178,524,2018,300,157,0,0,0,0,223,206,0,0,0,0,95,0,0,0,0,0,91,1608
"149030",1627,1396,1083,494,61,0,0,0,0,317,147,0,0,919,0,0,0,0,0,0,0,141,215
"149031",610,729,2743,339,242,0,0,0,0,111,102,0,0,0,0,40,0,0,0,0,0,268,1216
"149032",678,454,4058,876,204,0,0,26,0,15,0,0,0,12,0,0,0,0,0,0,0,0,77
"149033",1452,2052,2622,186,80,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"149034",875,751,3876,253,282,0,0,0,0,37,40,0,0,0,0,38,0,0,0,0,0,0,248
"149035",2263,238,2486,847,225,0,0,33,0,29,0,0,0,0,0,9,0,0,0,0,0,154,116
"149036",1853,795,2769,390,178,0,0,0,0,64,0,0,0,0,0,351,0,0,0,0,0,0,0
"149037",3192,1693,1240,235,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"149038",2223,877,999,1010,212,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1035
"149039",5,0,95,1000,75,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,680,4490
"149040",204,0,590,726,59,0,0,0,0,21,54,0,0,10,0,0,0,0,0,0,0,123,4613
"149041",478,37,4940,328,197,89,0,0,0,0,0,0,0,73,0,51,0,0,0,0,0,0,207
"149042",337,0,2959,755,153,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1988
"149043",634,0,4358,319,75,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,49,939
"149044",240,0,5530,164,115,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,304
"149045",611,0,4937,169,71,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149046",40,0,2849,1199,244,0,0,0,108,50,0,0,0,0,0,0,0,0,0,0,0,0,1910
"149047",105,0,5745,390,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"149048",84,0,5265,875,120,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,11
"149049",384,26,4663,331,0,600,0,0,0,0,0,0,0,350,0,29,0,0,0,0,0,9,8
"149050",669,0,1830,348,87,250,0,0,33,12,0,0,0,125,0,512,0,0,0,0,0,1565,969
"149051",29,0,464,1278,200,108,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,738,3572
"149052",128,0,1035,293,0,183,0,0,21,0,0,0,0,13,0,79,0,0,0,0,0,1022,3626
"149053",81,0,5515,239,31,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,258
"149054",475,0,4238,954,59,334,0,0,11,0,28,0,0,101,0,145,0,0,0,0,0,28,27
"149055",45,0,4579,1408,0,290,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,57
"149056",95,0,4456,1402,0,418,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17
"149057",37,0,4478,1461,0,363,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,36
"149058",43,0,5687,374,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"149059",196,0,5532,312,0,242,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,11,36
"149060",141,0,5126,437,83,120,0,0,0,0,0,0,0,218,0,24,0,0,0,0,0,199,52
"149061",85,11,4874,677,361,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,102,273
"149062",65,96,4963,367,73,432,0,0,0,8,0,0,0,0,0,196,0,0,0,0,0,155,45
"149063",55,0,6016,63,70,144,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,42
"149064",28,0,5575,503,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,142
"149065",524,28,4352,622,136,0,0,0,0,34,0,0,0,84,0,0,0,0,0,0,0,0,620
"149066",129,0,5671,426,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"149067",31,0,5287,382,72,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
"149068",21,0,6010,193,92,4,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,37
"149069",59,178,5435,371,153,0,0,0,0,0,13,0,0,0,0,171,0,0,0,0,0,10,10
"149070",75,345,4855,781,41,191,0,0,0,0,0,0,0,0,6,63,0,0,0,0,20,11,12
"149071",534,48,2715,2429,302,16,0,0,0,37,121,0,0,0,0,150,0,0,0,0,0,0,48
"149072",109,42,3199,2038,301,88,0,0,0,30,4,0,0,0,0,322,0,0,0,0,0,61,206
"149073",92,63,2955,1896,134,23,0,0,0,0,8,0,0,0,0,187,0,0,0,0,0,64,978
"149074",244,69,1531,2134,240,13,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,354,1705
"149075",43,63,96,1617,166,87,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,1684,2602
"149076",102,20,238,1797,43,237,0,0,0,58,26,0,0,0,0,166,0,0,0,0,0,973,2740
"149077",86,90,1288,996,0,329,0,0,0,22,0,0,0,0,0,64,0,0,0,0,0,1364,2161
"149078",210,20,3440,2179,446,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"149079",102,0,3580,1754,346,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,456
"149080",109,0,3701,2099,0,395,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,22,0
"149081",124,207,4106,1530,189,25,0,0,0,24,14,0,0,0,0,28,0,0,0,0,0,80,73
"149082",337,184,4384,1009,170,75,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,219
"149083",175,26,4148,1653,34,23,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,330
"149084",22,0,4649,1554,0,120,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,21
"149085",116,0,4114,1858,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149086",1026,224,1745,2834,210,239,0,26,0,39,0,0,0,0,0,14,0,0,0,0,0,0,43
"149087",897,2635,1824,837,129,0,0,0,0,65,0,0,0,0,0,13,0,0,0,0,0,0,0
"149088",636,846,3897,773,67,66,0,0,0,24,23,0,0,0,0,68,0,0,0,0,0,0,0
"149089",515,469,2347,2612,138,57,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,233
"149090",505,2791,2573,247,235,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,10
"149091",1434,1493,1411,1627,384,0,0,11,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0
"149092",676,395,4722,506,54,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,27,0
"149093",1165,929,2734,1307,153,0,65,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,11
"149094",27,3054,630,518,160,0,0,0,0,1854,82,0,0,0,0,0,0,0,0,0,0,75,0
"149095",21,1377,65,1265,440,0,0,199,0,2128,892,0,0,0,0,0,0,0,0,0,0,0,13
"149096",56,247,16,319,341,0,0,41,0,3258,2122,0,0,0,0,0,0,0,0,0,0,0,0
"149097",36,0,39,569,301,0,0,168,0,3845,1442,0,0,0,0,0,0,0,0,0,0,0,0
"149098",307,0,106,151,1650,0,0,177,0,3809,200,0,0,0,0,0,0,0,0,0,0,0,0
"149099",332,0,0,230,280,0,0,124,0,3219,687,1528,0,0,0,0,0,0,0,0,0,0,0
"149100",149,1,0,382,0,0,0,0,0,317,123,5428,0,0,0,0,0,0,0,0,0,0,0
"149101",925,800,0,2026,786,0,0,198,0,1321,106,225,0,0,0,0,0,0,0,0,0,0,13
"149102",980,815,732,1647,1840,0,0,4,0,338,9,0,0,0,0,0,0,0,0,0,0,35,0
"149103",169,397,2249,2945,489,0,0,0,0,119,6,0,0,0,0,0,0,0,0,0,0,0,26
"149104",1188,386,1081,2936,616,0,0,26,0,157,10,0,0,0,0,0,0,0,0,0,0,0,0
"149105",720,868,214,2510,300,0,0,0,0,1725,63,0,0,0,0,0,0,0,0,0,0,0,0
"149106",1281,1341,373,1725,160,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0
"149107",804,203,2268,1513,377,131,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,28,988
"149108",852,352,2797,2282,64,20,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0
"149109",1553,577,1732,1761,478,47,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,70
"149110",432,0,3192,1087,0,282,0,0,0,12,0,0,0,0,0,192,0,0,0,0,0,868,335
"149111",157,0,1863,1760,36,153,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,589,1831
"149112",0,0,0,831,713,316,0,0,0,0,0,0,0,0,452,75,0,235,0,630,0,953,1529
"149450",0,0,0,301,966,2382,0,0,0,2,468,0,0,0,56,185,0,0,26,31,0,0,46
"149451",0,0,0,295,294,2110,0,0,0,74,3461,0,0,0,0,110,0,0,0,0,0,0,56
"149452",0,0,0,75,670,1315,0,117,0,197,2040,1342,0,0,0,629,0,0,0,0,0,0,15
"149453",0,0,20,0,1667,33,0,266,0,362,1996,1984,0,0,0,72,0,0,0,0,0,0,0
"149454",0,0,5,74,939,12,0,72,0,267,4835,173,0,0,0,0,0,0,0,0,0,0,23
"149455",0,0,30,89,2371,11,0,464,0,342,1261,1127,0,0,0,389,141,0,0,0,0,0,27
"149456",0,0,0,0,925,0,0,160,0,374,1526,3155,0,0,0,189,30,0,0,0,0,0,0
"149457",0,0,0,11,246,0,0,65,0,122,434,2760,0,0,0,0,671,0,10,0,0,0,0
"149542",34,0,785,1707,38,20,0,0,0,0,0,0,0,76,0,0,0,93,0,226,0,423,594
"149543",374,0,1398,3571,254,35,0,0,0,0,33,0,0,42,0,0,0,0,0,0,0,29,664
"149544",1161,66,3203,1490,57,291,0,0,0,0,44,0,0,38,0,0,0,0,0,0,0,50,0
"149545",755,0,1361,2523,80,21,0,0,0,0,0,0,0,17,0,0,0,0,0,1,8,506,1128
"149549",0,0,532,458,130,0,0,0,0,0,0,0,0,0,224,104,0,91,0,353,44,1766,2386
"149550",11,15,183,312,0,0,0,0,47,0,0,0,0,0,949,20,0,9,0,372,0,1725,2757
"149552",55,0,576,492,0,0,0,0,0,0,0,0,0,15,759,0,0,0,0,1421,0,1311,1771
"149553",190,0,4134,336,400,0,0,0,0,0,43,0,0,121,0,0,0,0,0,0,0,541,635
"149554",908,299,3440,1659,14,58,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0
"149555",1460,206,1571,2830,0,243,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,67
"149556",1604,897,1098,2554,31,157,0,0,0,0,23,0,0,11,0,0,0,0,0,0,0,12,13
"149557",358,0,2793,2874,87,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
"149558",226,0,1815,4077,18,178,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"149559",377,0,3034,2493,45,75,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,334
"149560",163,0,1627,3919,253,161,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,12,230
"149561",508,104,3102,2016,52,381,176,0,0,14,0,0,0,36,0,0,0,0,0,0,0,0,11
"149562",924,0,3839,1336,241,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,26
"149563",634,27,4716,944,14,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24
"149564",1421,163,3563,1154,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"149565",312,0,4472,1470,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,92
"149566",56,20,4816,1427,29,9,0,0,0,0,14,0,0,9,0,0,0,0,0,0,0,0,20
"149567",291,48,5654,384,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"149568",1059,0,3491,1632,17,138,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,17
"149569",1157,64,3480,1580,64,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"149570",65,2,5161,1040,57,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,66
"149571",239,61,4811,1176,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"149572",1209,273,3394,1406,43,35,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
"149573",864,586,3925,416,100,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,148,334
"149574",497,0,865,600,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,4029
"149575",25,0,131,1329,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,4438
"149576",188,0,2498,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2852
"149577",173,0,3631,1968,312,3,0,0,0,0,10,0,0,59,0,0,0,0,0,0,0,0,244
"149578",1419,290,2753,1354,115,240,0,0,0,0,110,0,0,9,0,0,0,0,0,0,0,0,110
"149579",983,322,2588,2240,180,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,52
"149580",3332,68,300,981,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1624
"149581",1528,538,1686,399,778,0,0,0,0,0,158,0,0,114,0,40,0,0,0,0,0,40,1119
"149582",1671,48,1620,1355,880,269,0,0,0,0,77,0,0,261,0,18,0,0,0,0,0,0,201
"149583",606,66,2184,2166,378,165,0,0,0,0,20,0,0,173,0,239,0,0,0,0,0,19,384
"149584",440,0,3438,1238,781,344,0,0,0,0,0,0,0,67,0,14,0,0,0,0,0,0,78
"149585",1799,15,2074,2054,310,91,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,23
"149586",1056,93,2061,1905,298,427,0,0,0,0,15,0,0,20,0,53,0,0,0,0,0,51,421
"149587",1860,463,1092,2163,414,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,303
"149588",1356,17,3054,1482,326,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,34,121
"149589",879,54,1213,3381,343,64,0,0,0,0,8,0,0,0,0,358,0,0,0,0,0,0,100
"149590",842,86,1889,1436,518,0,0,0,0,0,0,0,0,31,0,52,0,0,0,0,0,20,1526
"149591",150,0,5437,540,37,14,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,4,151
"149592",80,0,5579,529,71,37,0,0,0,0,0,0,0,9,0,80,0,0,0,0,0,0,15
"149593",401,0,3083,2122,480,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,88
"149594",92,0,1891,1870,224,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,141,2031
"149595",188,16,3037,1468,284,18,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,52,1052
"149596",81,0,5342,628,187,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,141
"149597",132,0,4954,846,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"149598",53,0,3351,2878,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149599",89,0,2095,3284,115,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
"149600",208,0,4389,1597,61,96,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,29
"149601",91,0,4534,1309,160,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"149602",58,0,2721,2363,115,413,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,23,630
"149603",335,0,2937,2237,139,527,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,106,109
"149604",1818,494,1260,2445,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"149605",1759,871,1259,1967,337,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149606",248,18,3542,1906,122,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32
"149607",1356,103,2060,2039,89,507,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,12,175
"149608",1074,29,1070,2116,100,408,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,734,842
"149609",127,0,1144,3877,20,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,411
"149610",99,0,1974,4076,0,168,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,22
"149611",187,0,1865,3484,31,174,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,89,522
"149612",22,29,3497,2193,202,88,0,0,0,0,0,0,0,191,0,48,0,0,0,0,0,0,130
"149613",165,0,3742,2239,96,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,134
"149614",202,0,4111,1711,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
"149615",554,0,4339,1298,152,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,12
"149616",588,0,4296,1119,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"149617",191,0,3936,1733,396,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"149618",192,0,3778,2343,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"149619",67,0,3099,2780,308,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,31,61
"149620",1641,60,2462,1982,135,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,16,65
"149621",89,0,5166,1055,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149622",41,11,5048,1152,136,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"149623",87,0,4490,1501,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"149624",849,18,2543,2910,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"149625",110,0,1848,3854,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149626",249,0,1652,4128,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"149627",283,0,4367,1593,120,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,26
"149628",511,9,2607,2834,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"149629",15,0,4655,1565,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"149630",83,0,4359,1661,213,38,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,31
"149631",122,0,2617,3551,43,0,0,0,0,0,0,0,0,37,0,20,0,0,0,0,0,0,10
"149632",211,0,2364,3551,18,0,0,0,0,0,0,0,0,10,0,39,0,0,0,0,0,119,88
"149633",24,0,4345,1713,51,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,185,63
"149634",69,25,3245,2891,90,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,48
"149635",84,0,5288,723,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149636",31,0,3308,2656,369,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,25
"149637",112,0,1849,3722,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"149638",60,0,4386,1555,67,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,80,26
"149639",430,0,5857,98,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149640",230,0,4186,1088,131,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,14,29
"149641",151,0,2499,3218,221,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,28,257
"149642",48,0,4698,1486,127,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,17
"149643",17,0,2883,2993,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"149644",532,0,2736,2787,115,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,64,130
"149645",44,0,3039,2982,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"149646",126,0,1842,3901,378,70,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,57
"149647",59,0,4260,2021,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"149648",37,0,2497,2333,0,241,0,0,0,0,0,0,0,32,0,53,0,0,0,0,0,209,998
"149649",31,0,686,677,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,4605
"149650",119,0,180,1592,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,4124
"149651",51,0,9,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,4498
"149652",39,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,2535
"149653",23,0,145,831,0,80,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,1749,3435
"149654",194,0,704,543,0,81,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,926,3323
"149655",288,19,1423,1063,12,186,0,0,0,0,0,0,0,290,0,867,0,0,0,0,0,590,1662
"149656",118,0,3950,1113,23,192,0,0,0,0,0,0,0,107,0,193,0,0,0,0,0,118,586
"149657",27,0,3467,600,209,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,389,1665
"149658",30,0,4306,1336,192,15,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,27,432
"149659",49,0,3927,2156,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58
"149660",73,0,3593,2481,228,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15
"149661",57,0,3309,2350,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,541
"149662",82,0,3625,2607,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149663",103,0,4137,1862,65,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"149664",101,0,4785,1367,87,51,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"149665",15,0,2448,1717,107,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,18,2012
"149666",9,0,4692,1288,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
"149667",376,0,3740,922,88,62,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1187
"149668",108,0,2367,1674,165,267,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,134,1583
"149669",581,88,1453,1583,135,182,0,0,0,0,0,0,0,16,0,1916,0,0,0,0,0,37,409
"149670",240,0,33,365,20,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,643,5075
"149671",73,0,1156,1208,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3688
"149672",201,0,3019,1227,727,0,0,20,0,0,33,0,0,0,0,0,0,0,0,0,0,112,1061
"149673",390,22,3751,1973,94,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,20,130
"149674",356,0,2911,1099,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743
"149675",422,330,3740,1129,577,0,0,0,0,29,22,0,0,0,0,44,0,0,0,0,0,0,107
"149676",438,472,3504,1358,592,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,13
"149677",669,1086,3563,713,285,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,15,19
"149678",556,145,4649,427,287,0,0,0,0,13,0,0,0,55,0,0,0,0,0,0,0,0,268
"149679",93,662,4566,62,252,0,0,18,0,184,201,0,0,22,0,0,0,0,0,0,0,0,340
"149680",1037,4167,463,213,5,0,0,0,0,230,283,0,0,0,0,0,0,0,0,0,0,0,2
"149681",854,4229,915,18,32,0,0,0,0,211,78,0,0,0,0,0,0,0,0,0,0,5,58
"149682",870,677,4218,422,120,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,88
"149683",1782,1126,2708,235,45,0,0,0,0,92,46,0,0,0,0,0,0,0,0,0,0,11,355
"149684",1755,1400,1780,201,68,0,0,0,0,179,1017,0,0,0,0,0,0,0,0,0,0,0,0
"149685",1480,1425,2883,176,168,0,0,0,0,58,26,0,0,93,0,67,0,0,0,0,0,0,24
"149686",1191,2283,1914,553,368,0,0,0,0,0,33,0,0,0,0,39,0,0,0,0,0,0,19
"149687",1813,2268,1610,203,90,0,0,0,0,82,334,0,0,0,0,0,0,0,0,0,0,0,0
"149688",1182,1618,1592,1062,388,0,0,0,0,109,196,0,0,0,0,0,0,0,0,0,0,175,78
"149689",497,170,3229,1257,126,0,0,0,0,10,100,0,0,40,0,0,0,0,0,0,0,495,476
"149690",468,162,3597,1770,363,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,9
"149691",773,828,3938,258,302,37,0,0,0,24,58,0,0,171,0,0,0,0,0,0,0,0,11
"149692",640,0,4598,795,27,313,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"149693",345,0,5356,489,126,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"149694",148,113,5021,165,166,343,0,0,0,0,0,0,0,273,0,157,0,0,0,0,0,0,14
"149695",269,45,3054,1313,386,0,0,0,109,17,0,0,0,213,0,9,0,0,0,0,0,263,722
"149696",272,18,3626,1563,227,0,0,0,145,76,0,0,0,0,0,0,0,0,0,0,0,109,364
"149697",484,297,5123,383,31,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,31
"149698",421,0,4222,259,0,0,0,0,46,0,0,0,0,226,0,17,0,0,0,0,0,28,1181
